Id,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry,NDVI,DFI,NDTI,SATVI,NDII7,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,NIR1,SWIR1,SWIR2
20NW_P4,20NW,2013-06-12,2013-06-12,2013,June,4.23,20.52,1084,"POLYGON ((525732.9290771484 4519203.214111328, 525731.4588200435 4519203.286340428, 525730.0027223182 4519203.502332122, 525728.5748069896 4519203.860006292, 525727.188825663 4519204.35591834, 525725.8581260961 4519204.985292363, 525724.5955236531 4519205.742067143, 525723.4131778859 4519206.618954528, 525722.3224754307 4519207.60750961, 525721.333920348 4519208.698212066, 525720.4570329639 4519209.880557833, 525719.7002581832 4519211.143160276, 525719.0708841608 4519212.473859843, 525718.5749721124 4519213.859841169, 525718.2172979424 4519215.287756498, 525718.0013062484 4519216.743854223, 525717.9290771484 4519218.214111328, 525717.9290771484 4519352.214111328, 525718.0013062484 4519353.684368433, 525718.2172979424 4519355.140466158, 525718.5749721124 4519356.568381487, 525719.0708841608 4519357.954362813, 525719.7002581832 4519359.28506238, 525720.4570329639 4519360.547664823, 525721.333920348 4519361.7300105905, 525722.3224754307 4519362.820713046, 525723.4131778859 4519363.809268128, 525724.5955236531 4519364.686155513, 525725.8581260961 4519365.442930293, 525727.188825663 4519366.072304316, 525728.5748069896 4519366.568216364, 525730.0027223182 4519366.925890534, 525731.4588200435 4519367.141882229, 525732.9290771484 4519367.214111328, 525838.9791259766 4519367.214111328, 525840.4493830815 4519367.141882229, 525841.9054808068 4519366.925890534, 525843.3333961354 4519366.568216364, 525844.719377462 4519366.072304316, 525846.0500770289 4519365.442930293, 525847.3126794719 4519364.686155513, 525848.4950252391 4519363.809268128, 525849.5857276943 4519362.820713046, 525850.574282777 4519361.7300105905, 525851.4511701611 4519360.547664823, 525852.2079449418 4519359.28506238, 525852.8373189642 4519357.954362813, 525853.3332310126 4519356.568381487, 525853.6909051826 4519355.140466158, 525853.9068968766 4519353.684368433, 525853.9791259766 4519352.214111328, 525853.9791259766 4519218.214111328, 525853.9068968766 4519216.743854223, 525853.6909051826 4519215.287756498, 525853.3332310126 4519213.859841169, 525852.8373189642 4519212.473859843, 525852.2079449418 4519211.143160276, 525851.4511701611 4519209.880557833, 525850.574282777 4519208.698212066, 525849.5857276943 4519207.60750961, 525848.4950252391 4519206.618954528, 525847.3126794719 4519205.742067143, 525846.0500770289 4519204.985292363, 525844.719377462 4519204.35591834, 525843.3333961354 4519203.860006292, 525841.9054808068 4519203.502332122, 525840.4493830815 4519203.286340428, 525838.9791259766 4519203.214111328, 525732.9290771484 4519203.214111328))",0.30407677799759386,12.457529606451487,0.13166487172948146,0.19658007996375734,-0.03586307641604126,149.1141905717554,157.68128303229452,134.57782506093622,167.58767867990736,133.7815860762648,127.12655476360737,2785.3530335529267,3867.9382008876087,2990.3382514396185
20NW_P5,20NW,2013-06-12,2013-06-12,2013,June,6.27,25.98,1486,"POLYGON ((526617.6333007812 4519089.726318359, 526616.1630436763 4519089.798547459, 526614.706945951 4519090.014539153, 526613.2790306224 4519090.372213324, 526611.8930492958 4519090.868125372, 526610.5623497289 4519091.497499394, 526609.2997472859 4519092.254274175, 526608.1174015187 4519093.131161559, 526607.0266990635 4519094.1197166415, 526606.0381439808 4519095.210419097, 526605.1612565967 4519096.3927648645, 526604.404481816 4519097.655367307, 526603.7751077936 4519098.986066874, 526603.2791957452 4519100.3720482, 526602.9215215752 4519101.799963529, 526602.7055298812 4519103.256061254, 526602.6333007812 4519104.726318359, 526602.6333007812 4519238.726318359, 526602.7055298812 4519240.196575465, 526602.9215215752 4519241.6526731895, 526603.2791957452 4519243.080588519, 526603.7751077936 4519244.466569845, 526604.404481816 4519245.797269411, 526605.1612565967 4519247.059871854, 526606.0381439808 4519248.242217622, 526607.0266990635 4519249.332920077, 526608.1174015187 4519250.321475159, 526609.2997472859 4519251.198362544, 526610.5623497289 4519251.9551373245, 526611.8930492958 4519252.584511347, 526613.2790306224 4519253.080423395, 526614.706945951 4519253.438097565, 526616.1630436763 4519253.65408926, 526617.6333007812 4519253.726318359, 526723.6832885742 4519253.726318359, 526725.1535456792 4519253.65408926, 526726.6096434045 4519253.438097565, 526728.037558733 4519253.080423395, 526729.4235400597 4519252.584511347, 526730.7542396266 4519251.9551373245, 526732.0168420696 4519251.198362544, 526733.1991878367 4519250.321475159, 526734.289890292 4519249.332920077, 526735.2784453747 4519248.242217622, 526736.1553327588 4519247.059871854, 526736.9121075395 4519245.797269411, 526737.5414815618 4519244.466569845, 526738.0373936102 4519243.080588519, 526738.3950677803 4519241.6526731895, 526738.6110594743 4519240.196575465, 526738.6832885742 4519238.726318359, 526738.6832885742 4519104.726318359, 526738.6110594743 4519103.256061254, 526738.3950677803 4519101.799963529, 526738.0373936102 4519100.3720482, 526737.5414815618 4519098.986066874, 526736.9121075395 4519097.655367307, 526736.1553327588 4519096.3927648645, 526735.2784453747 4519095.210419097, 526734.289890292 4519094.1197166415, 526733.1991878367 4519093.131161559, 526732.0168420696 4519092.254274175, 526730.7542396266 4519091.497499394, 526729.4235400597 4519090.868125372, 526728.037558733 4519090.372213324, 526726.6096434045 4519090.014539153, 526725.1535456792 4519089.798547459, 526723.6832885742 4519089.726318359, 526617.6333007812 4519089.726318359))",0.2964257520753318,13.381741868729721,0.1398516483672695,0.19918959508123332,-0.04178674003706051,149.98269019390312,159.61581488587566,137.87692625190158,170.3986951051487,137.34368930578873,130.23551222492438,2540.585481583938,3686.9967023384397,2767.409691898591
25NW_P2,25NW,2013-06-12,2013-06-12,2013,June,2.03,11.89,585,"POLYGON ((523363.33068847656 4517479.62109375, 523361.8604313716 4517479.693322849, 523360.4043336463 4517479.909314544, 523358.97641831776 4517480.266988714, 523357.5904369911 4517480.762900762, 523356.25973742414 4517481.392274785, 523354.99713498127 4517482.149049565, 523353.8147892141 4517483.02593695, 523352.72408675874 4517484.014492032, 523351.7355316761 4517485.105194488, 523350.85864429205 4517486.287540255, 523350.10186951136 4517487.550142698, 523349.4724954889 4517488.880842265, 523348.97658344056 4517490.266823591, 523348.6189092705 4517491.69473892, 523348.4029175765 4517493.150836645, 523348.33068847656 4517494.62109375, 523348.33068847656 4517628.62109375, 523348.4029175765 4517630.091350855, 523348.6189092705 4517631.54744858, 523348.97658344056 4517632.975363909, 523349.4724954889 4517634.361345235, 523350.10186951136 4517635.692044802, 523350.85864429205 4517636.954647245, 523351.7355316761 4517638.136993012, 523352.72408675874 4517639.227695468, 523353.8147892141 4517640.21625055, 523354.99713498127 4517641.093137935, 523356.25973742414 4517641.849912715, 523357.5904369911 4517642.479286738, 523358.97641831776 4517642.975198786, 523360.4043336463 4517643.332872956, 523361.8604313716 4517643.548864651, 523363.33068847656 4517643.62109375, 523469.38067626953 4517643.62109375, 523470.8509333745 4517643.548864651, 523472.3070310998 4517643.332872956, 523473.73494642833 4517642.975198786, 523475.120927755 4517642.479286738, 523476.45162732195 4517641.849912715, 523477.7142297648 4517641.093137935, 523478.896575532 4517640.21625055, 523479.98727798735 4517639.227695468, 523480.97583307 4517638.136993012, 523481.85272045404 4517636.954647245, 523482.60949523473 4517635.692044802, 523483.2388692572 4517634.361345235, 523483.73478130554 4517632.975363909, 523484.0924554756 4517631.54744858, 523484.3084471696 4517630.091350855, 523484.38067626953 4517628.62109375, 523484.38067626953 4517494.62109375, 523484.3084471696 4517493.150836645, 523484.0924554756 4517491.69473892, 523483.73478130554 4517490.266823591, 523483.2388692572 4517488.880842265, 523482.60949523473 4517487.550142698, 523481.85272045404 4517486.287540255, 523480.97583307 4517485.105194488, 523479.98727798735 4517484.014492032, 523478.896575532 4517483.02593695, 523477.7142297648 4517482.149049565, 523476.45162732195 4517481.392274785, 523475.120927755 4517480.762900762, 523473.73494642833 4517480.266988714, 523472.3070310998 4517479.909314544, 523470.8509333745 4517479.693322849, 523469.38067626953 4517479.62109375, 523363.33068847656 4517479.62109375))",0.27591550269330173,10.882847652519422,0.10599981836725768,0.16386238695472874,-0.04374626422765842,143.9683079848117,151.26603528109044,131.6879732767514,160.99320613192296,131.69656588858138,126.34537598295668,3108.9267703036003,4171.6494359468725,3403.8052963048303
20NW_P6,20NW,2013-06-12,2013-06-12,2013,June,5.5,19.62,1232,"POLYGON ((526509.4940795898 4519319.597717285, 526508.0238224849 4519319.669946385, 526506.5677247596 4519319.885938079, 526505.139809431 4519320.243612249, 526503.7538281044 4519320.739524297, 526502.4231285375 4519321.36889832, 526501.1605260945 4519322.1256731, 526499.9781803273 4519323.002560485, 526498.8874778721 4519323.991115567, 526497.8989227894 4519325.081818023, 526497.0220354053 4519326.26416379, 526496.2652606246 4519327.526766233, 526495.6358866022 4519328.8574658, 526495.1399745538 4519330.243447126, 526494.7823003838 4519331.671362455, 526494.5663086898 4519333.12746018, 526494.4940795898 4519334.597717285, 526494.4940795898 4519468.597717285, 526494.5663086898 4519470.06797439, 526494.7823003838 4519471.524072115, 526495.1399745538 4519472.951987444, 526495.6358866022 4519474.33796877, 526496.2652606246 4519475.668668337, 526497.0220354053 4519476.93127078, 526497.8989227894 4519478.113616548, 526498.8874778721 4519479.204319003, 526499.9781803273 4519480.192874085, 526501.1605260945 4519481.06976147, 526502.4231285375 4519481.82653625, 526503.7538281044 4519482.455910273, 526505.139809431 4519482.951822321, 526506.5677247596 4519483.309496491, 526508.0238224849 4519483.525488186, 526509.4940795898 4519483.597717285, 526615.5443115234 4519483.597717285, 526617.0145686284 4519483.525488186, 526618.4706663537 4519483.309496491, 526619.8985816822 4519482.951822321, 526621.2845630089 4519482.455910273, 526622.6152625758 4519481.82653625, 526623.8778650188 4519481.06976147, 526625.060210786 4519480.192874085, 526626.1509132412 4519479.204319003, 526627.1394683239 4519478.113616548, 526628.016355708 4519476.93127078, 526628.7731304887 4519475.668668337, 526629.4025045111 4519474.33796877, 526629.8984165594 4519472.951987444, 526630.2560907295 4519471.524072115, 526630.4720824235 4519470.06797439, 526630.5443115234 4519468.597717285, 526630.5443115234 4519334.597717285, 526630.4720824235 4519333.12746018, 526630.2560907295 4519331.671362455, 526629.8984165594 4519330.243447126, 526629.4025045111 4519328.8574658, 526628.7731304887 4519327.526766233, 526628.016355708 4519326.26416379, 526627.1394683239 4519325.081818023, 526626.1509132412 4519323.991115567, 526625.060210786 4519323.002560485, 526623.8778650188 4519322.1256731, 526622.6152625758 4519321.36889832, 526621.2845630089 4519320.739524297, 526619.8985816822 4519320.243612249, 526618.4706663537 4519319.885938079, 526617.0145686284 4519319.669946385, 526615.5443115234 4519319.597717285, 526509.4940795898 4519319.597717285))",0.2667675666919279,13.306750011494207,0.12900322837851505,0.19382899398133668,-0.07962868352392649,150.98775297534743,159.85097452739384,142.37186477446616,169.70165904876177,142.3354218235566,135.77759442175537,2392.047827017556,3695.6039656353273,2829.6250728958476
25NW_P1,25NW,2013-06-12,2013-06-12,2013,June,1.72,5.36,389,"POLYGON ((523543.5100708008 4517665.176086426, 523542.0398136958 4517665.248315525, 523540.5837159705 4517665.46430722, 523539.155800642 4517665.82198139, 523537.7698193153 4517666.317893438, 523536.43911974836 4517666.947267461, 523535.1765173055 4517667.704042241, 523533.99417153833 4517668.580929626, 523532.90346908296 4517669.569484708, 523531.9149140003 4517670.660187163, 523531.03802661627 4517671.842532931, 523530.2812518356 4517673.105135374, 523529.6518778131 4517674.4358349405, 523529.1559657648 4517675.8218162665, 523528.7982915947 4517677.249731596, 523528.5822999007 4517678.7058293205, 523528.5100708008 4517680.176086426, 523528.5100708008 4517814.176086426, 523528.5822999007 4517815.646343531, 523528.7982915947 4517817.102441256, 523529.1559657648 4517818.530356585, 523529.6518778131 4517819.916337911, 523530.2812518356 4517821.247037478, 523531.03802661627 4517822.509639921, 523531.9149140003 4517823.691985688, 523532.90346908296 4517824.782688144, 523533.99417153833 4517825.771243226, 523535.1765173055 4517826.648130611, 523536.43911974836 4517827.404905391, 523537.7698193153 4517828.0342794135, 523539.155800642 4517828.530191462, 523540.5837159705 4517828.887865632, 523542.0398136958 4517829.103857326, 523543.5100708008 4517829.176086426, 523649.5601196289 4517829.176086426, 523651.03037673386 4517829.103857326, 523652.4864744592 4517828.887865632, 523653.9143897877 4517828.530191462, 523655.3003711144 4517828.0342794135, 523656.6310706813 4517827.404905391, 523657.8936731242 4517826.648130611, 523659.07601889136 4517825.771243226, 523660.16672134673 4517824.782688144, 523661.1552764294 4517823.691985688, 523662.0321638134 4517822.509639921, 523662.7889385941 4517821.247037478, 523663.4183126166 4517819.916337911, 523663.9142246649 4517818.530356585, 523664.27189883497 4517817.102441256, 523664.487890529 4517815.646343531, 523664.5601196289 4517814.176086426, 523664.5601196289 4517680.176086426, 523664.487890529 4517678.7058293205, 523664.27189883497 4517677.249731596, 523663.9142246649 4517675.8218162665, 523663.4183126166 4517674.4358349405, 523662.7889385941 4517673.105135374, 523662.0321638134 4517671.842532931, 523661.1552764294 4517670.660187163, 523660.16672134673 4517669.569484708, 523659.07601889136 4517668.580929626, 523657.8936731242 4517667.704042241, 523656.6310706813 4517666.947267461, 523655.3003711144 4517666.317893438, 523653.9143897877 4517665.82198139, 523652.4864744592 4517665.46430722, 523651.03037673386 4517665.248315525, 523649.5601196289 4517665.176086426, 523543.5100708008 4517665.176086426))",0.30042990164303923,11.722427045476856,0.12233303820031358,0.18391942109616033,-0.02725501463224557,145.49373497688777,154.42434256153211,130.65512598000834,165.61296328930962,130.14559993489775,123.88008486860144,3068.469501808929,4116.7197824053765,3257.9699146101857
20SE_P1,20SE,2013-06-12,2013-06-12,2013,June,6.22,36.64,1732,"POLYGON ((526180.2749023438 4518070.1787109375, 526178.8046452388 4518070.250940037, 526177.3485475135 4518070.466931731, 526175.920632185 4518070.824605902, 526174.5346508583 4518071.32051795, 526173.2039512914 4518071.949891972, 526171.9413488484 4518072.706666753, 526170.7590030812 4518073.5835541375, 526169.668300626 4518074.57210922, 526168.6797455433 4518075.662811675, 526167.8028581592 4518076.845157443, 526167.0460833785 4518078.1077598855, 526166.4167093561 4518079.438459452, 526165.9207973077 4518080.824440778, 526165.5631231377 4518082.252356107, 526165.3471314437 4518083.708453832, 526165.2749023438 4518085.1787109375, 526165.2749023438 4518219.1787109375, 526165.3471314437 4518220.648968043, 526165.5631231377 4518222.105065768, 526165.9207973077 4518223.532981097, 526166.4167093561 4518224.918962423, 526167.0460833785 4518226.2496619895, 526167.8028581592 4518227.512264432, 526168.6797455433 4518228.6946102, 526169.668300626 4518229.785312655, 526170.7590030812 4518230.7738677375, 526171.9413488484 4518231.650755122, 526173.2039512914 4518232.407529903, 526174.5346508583 4518233.036903925, 526175.920632185 4518233.532815973, 526177.3485475135 4518233.890490144, 526178.8046452388 4518234.106481838, 526180.2749023438 4518234.1787109375, 526286.3248901367 4518234.1787109375, 526287.7951472417 4518234.106481838, 526289.251244967 4518233.890490144, 526290.6791602955 4518233.532815973, 526292.0651416222 4518233.036903925, 526293.3958411891 4518232.407529903, 526294.6584436321 4518231.650755122, 526295.8407893992 4518230.7738677375, 526296.9314918545 4518229.785312655, 526297.9200469372 4518228.6946102, 526298.7969343213 4518227.512264432, 526299.553709102 4518226.2496619895, 526300.1830831243 4518224.918962423, 526300.6789951727 4518223.532981097, 526301.0366693428 4518222.105065768, 526301.2526610368 4518220.648968043, 526301.3248901367 4518219.1787109375, 526301.3248901367 4518085.1787109375, 526301.2526610368 4518083.708453832, 526301.0366693428 4518082.252356107, 526300.6789951727 4518080.824440778, 526300.1830831243 4518079.438459452, 526299.553709102 4518078.1077598855, 526298.7969343213 4518076.845157443, 526297.9200469372 4518075.662811675, 526296.9314918545 4518074.57210922, 526295.8407893992 4518073.5835541375, 526294.6584436321 4518072.706666753, 526293.3958411891 4518071.949891972, 526292.0651416222 4518071.32051795, 526290.6791602955 4518070.824605902, 526289.251244967 4518070.466931731, 526287.7951472417 4518070.250940037, 526286.3248901367 4518070.1787109375, 526180.2749023438 4518070.1787109375))",0.31448134645937614,13.478791265195582,0.1475755051556385,0.20861964141768613,-0.026588408407496992,150.21184676302545,159.8500992857866,135.21833107512842,170.6425939102437,134.25657237178362,127.0149628334169,2659.759157958571,3719.211401406691,2808.955875278697
19N_P2,19N,2013-06-12,2013-06-12,2013,June,2.97,12.22,719,"POLYGON ((524226.19470214844 4519057.067321777, 524224.7244450435 4519057.139550877, 524223.26834731817 4519057.355542571, 524221.84043198964 4519057.713216742, 524220.45445066295 4519058.20912879, 524219.123751096 4519058.838502812, 524217.86114865314 4519059.595277593, 524216.678802886 4519060.472164977, 524215.5881004306 4519061.460720059, 524214.59954534797 4519062.551422515, 524213.7226579639 4519063.733768282, 524212.96588318323 4519064.996370725, 524212.33650916076 4519066.327070292, 524211.84059711243 4519067.713051618, 524211.4829229424 4519069.140966947, 524211.26693124836 4519070.597064672, 524211.19470214844 4519072.067321777, 524211.19470214844 4519206.067321777, 524211.26693124836 4519207.537578883, 524211.4829229424 4519208.9936766075, 524211.84059711243 4519210.421591937, 524212.33650916076 4519211.807573263, 524212.96588318323 4519213.138272829, 524213.7226579639 4519214.400875272, 524214.59954534797 4519215.58322104, 524215.5881004306 4519216.673923495, 524216.678802886 4519217.662478577, 524217.86114865314 4519218.539365962, 524219.123751096 4519219.2961407425, 524220.45445066295 4519219.925514765, 524221.84043198964 4519220.421426813, 524223.26834731817 4519220.779100983, 524224.7244450435 4519220.995092678, 524226.19470214844 4519221.067321777, 524332.2446899414 4519221.067321777, 524333.7149470464 4519220.995092678, 524335.1710447717 4519220.779100983, 524336.5989601002 4519220.421426813, 524337.9849414269 4519219.925514765, 524339.3156409938 4519219.2961407425, 524340.5782434368 4519218.539365962, 524341.7605892039 4519217.662478577, 524342.8512916592 4519216.673923495, 524343.8398467419 4519215.58322104, 524344.716734126 4519214.400875272, 524345.4735089067 4519213.138272829, 524346.102882929 4519211.807573263, 524346.5987949774 4519210.421591937, 524346.9564691475 4519208.9936766075, 524347.1724608415 4519207.537578883, 524347.2446899414 4519206.067321777, 524347.2446899414 4519072.067321777, 524347.1724608415 4519070.597064672, 524346.9564691475 4519069.140966947, 524346.5987949774 4519067.713051618, 524346.102882929 4519066.327070292, 524345.4735089067 4519064.996370725, 524344.716734126 4519063.733768282, 524343.8398467419 4519062.551422515, 524342.8512916592 4519061.460720059, 524341.7605892039 4519060.472164977, 524340.5782434368 4519059.595277593, 524339.3156409938 4519058.838502812, 524337.9849414269 4519058.20912879, 524336.5989601002 4519057.713216742, 524335.1710447717 4519057.355542571, 524333.7149470464 4519057.139550877, 524332.2446899414 4519057.067321777, 524226.19470214844 4519057.067321777))",0.27547121382399425,11.005011991502974,0.10741070890468796,0.18707695818478862,-0.0851140273074977,153.05219241192765,160.75822597644805,140.00920393655883,169.1325672471489,139.3758999149269,133.08491237126125,2669.9855320985334,3866.0238015505356,3051.934382680104
31E_P3,31E,2013-06-12,2013-06-12,2013,June,2.03,12.28,595,"POLYGON ((525280.9750976562 4515541.00012207, 525279.5048405513 4515541.07235117, 525278.048742826 4515541.288342864, 525276.6208274974 4515541.646017035, 525275.2348461708 4515542.141929083, 525273.9041466039 4515542.771303105, 525272.6415441609 4515543.5280778855, 525271.4591983937 4515544.40496527, 525270.3684959385 4515545.393520352, 525269.3799408558 4515546.484222808, 525268.5030534717 4515547.666568575, 525267.746278691 4515548.929171018, 525267.1169046686 4515550.259870585, 525266.6209926202 4515551.645851911, 525266.2633184502 4515553.07376724, 525266.0473267562 4515554.529864965, 525265.9750976562 4515556.00012207, 525265.9750976562 4515690.00012207, 525266.0473267562 4515691.470379176, 525266.2633184502 4515692.9264769005, 525266.6209926202 4515694.35439223, 525267.1169046686 4515695.740373556, 525267.746278691 4515697.071073122, 525268.5030534717 4515698.333675565, 525269.3799408558 4515699.516021333, 525270.3684959385 4515700.606723788, 525271.4591983937 4515701.59527887, 525272.6415441609 4515702.472166255, 525273.9041466039 4515703.228941035, 525275.2348461708 4515703.858315058, 525276.6208274974 4515704.354227106, 525278.048742826 4515704.711901276, 525279.5048405513 4515704.927892971, 525280.9750976562 4515705.00012207, 525387.0250854492 4515705.00012207, 525388.4953425542 4515704.927892971, 525389.9514402795 4515704.711901276, 525391.379355608 4515704.354227106, 525392.7653369347 4515703.858315058, 525394.0960365016 4515703.228941035, 525395.3586389446 4515702.472166255, 525396.5409847117 4515701.59527887, 525397.631687167 4515700.606723788, 525398.6202422497 4515699.516021333, 525399.4971296338 4515698.333675565, 525400.2539044145 4515697.071073122, 525400.8832784368 4515695.740373556, 525401.3791904852 4515694.35439223, 525401.7368646553 4515692.9264769005, 525401.9528563493 4515691.470379176, 525402.0250854492 4515690.00012207, 525402.0250854492 4515556.00012207, 525401.9528563493 4515554.529864965, 525401.7368646553 4515553.07376724, 525401.3791904852 4515551.645851911, 525400.8832784368 4515550.259870585, 525400.2539044145 4515548.929171018, 525399.4971296338 4515547.666568575, 525398.6202422497 4515546.484222808, 525397.631687167 4515545.393520352, 525396.5409847117 4515544.40496527, 525395.3586389446 4515543.5280778855, 525394.0960365016 4515542.771303105, 525392.7653369347 4515542.141929083, 525391.379355608 4515541.646017035, 525389.9514402795 4515541.288342864, 525388.4953425542 4515541.07235117, 525387.0250854492 4515541.00012207, 525280.9750976562 4515541.00012207))",0.2673927335045333,11.951685956320183,0.11536494923097261,0.16822930264009373,-0.045916543199133485,144.14457158638962,151.38991575729813,133.49821401121622,160.89738161442546,133.71829657176448,128.48211547322475,3001.57100726159,4189.258756375202,3291.9342343399953
15E_P2,15E,2013-06-12,2013-06-12,2013,June,2.9,7.74,603,"POLYGON ((520375.39068603516 4520461.056884766, 520373.9204289302 4520461.129113865, 520372.4643312049 4520461.34510556, 520371.03641587636 4520461.70277973, 520369.65043454967 4520462.198691778, 520368.31973498274 4520462.8280658005, 520367.05713253986 4520463.584840581, 520365.8747867727 4520464.461727966, 520364.78408431733 4520465.450283048, 520363.7955292347 4520466.540985503, 520362.91864185064 4520467.723331271, 520362.16186706995 4520468.985933714, 520361.5324930475 4520470.31663328, 520361.03658099915 4520471.702614606, 520360.6789068291 4520473.1305299355, 520360.4629151351 4520474.58662766, 520360.39068603516 4520476.056884766, 520360.39068603516 4520610.056884766, 520360.4629151351 4520611.527141871, 520360.6789068291 4520612.983239596, 520361.03658099915 4520614.411154925, 520361.5324930475 4520615.797136251, 520362.16186706995 4520617.127835818, 520362.91864185064 4520618.3904382605, 520363.7955292347 4520619.572784028, 520364.78408431733 4520620.6634864835, 520365.8747867727 4520621.652041566, 520367.05713253986 4520622.52892895, 520368.31973498274 4520623.285703731, 520369.65043454967 4520623.915077753, 520371.03641587636 4520624.410989801, 520372.4643312049 4520624.768663972, 520373.9204289302 4520624.984655666, 520375.39068603516 4520625.056884766, 520481.4406738281 4520625.056884766, 520482.9109309331 4520624.984655666, 520484.3670286584 4520624.768663972, 520485.7949439869 4520624.410989801, 520487.1809253136 4520623.915077753, 520488.51162488054 4520623.285703731, 520489.7742273234 4520622.52892895, 520490.9565730906 4520621.652041566, 520492.04727554595 4520620.6634864835, 520493.0358306286 4520619.572784028, 520493.91271801264 4520618.3904382605, 520494.6694927933 4520617.127835818, 520495.2988668158 4520615.797136251, 520495.79477886413 4520614.411154925, 520496.1524530342 4520612.983239596, 520496.3684447282 4520611.527141871, 520496.4406738281 4520610.056884766, 520496.4406738281 4520476.056884766, 520496.3684447282 4520474.58662766, 520496.1524530342 4520473.1305299355, 520495.79477886413 4520471.702614606, 520495.2988668158 4520470.31663328, 520494.6694927933 4520468.985933714, 520493.91271801264 4520467.723331271, 520493.0358306286 4520466.540985503, 520492.04727554595 4520465.450283048, 520490.9565730906 4520464.461727966, 520489.7742273234 4520463.584840581, 520488.51162488054 4520462.8280658005, 520487.1809253136 4520462.198691778, 520485.7949439869 4520461.70277973, 520484.3670286584 4520461.34510556, 520482.9109309331 4520461.129113865, 520481.4406738281 4520461.056884766, 520375.39068603516 4520461.056884766))",0.29586894662465874,11.10277316879581,0.11324996537416374,0.18027723318028874,-0.040128170544342506,146.74717731177392,154.82503142155647,131.842429891335,164.85295994000663,131.24212020382302,125.16277341784304,2857.589682741354,3871.7877091549153,3104.7249999773135
10S_P4,10S,2013-06-12,2013-06-12,2013,June,3.27,8.38,668,"POLYGON ((519297.65252685547 4521230.159729004, 519296.1822697505 4521230.231958103, 519294.7261720252 4521230.447949798, 519293.29825669667 4521230.805623968, 519291.91227537 4521231.301536016, 519290.58157580305 4521231.930910039, 519289.3189733602 4521232.687684819, 519288.136627593 4521233.564572204, 519287.04592513765 4521234.553127286, 519286.057370055 4521235.6438297415, 519285.18048267096 4521236.826175509, 519284.42370789027 4521238.088777952, 519283.7943338678 4521239.419477519, 519283.29842181946 4521240.805458845, 519282.9407476494 4521242.233374174, 519282.7247559554 4521243.689471899, 519282.65252685547 4521245.159729004, 519282.65252685547 4521379.159729004, 519282.7247559554 4521380.629986109, 519282.9407476494 4521382.086083834, 519283.29842181946 4521383.513999163, 519283.7943338678 4521384.899980489, 519284.42370789027 4521386.230680056, 519285.18048267096 4521387.493282499, 519286.057370055 4521388.675628266, 519287.04592513765 4521389.766330722, 519288.136627593 4521390.754885804, 519289.3189733602 4521391.631773189, 519290.58157580305 4521392.388547969, 519291.91227537 4521393.017921992, 519293.29825669667 4521393.51383404, 519294.7261720252 4521393.87150821, 519296.1822697505 4521394.087499904, 519297.65252685547 4521394.159729004, 519403.70251464844 4521394.159729004, 519405.1727717534 4521394.087499904, 519406.6288694787 4521393.87150821, 519408.05678480724 4521393.51383404, 519409.4427661339 4521393.017921992, 519410.77346570086 4521392.388547969, 519412.03606814373 4521391.631773189, 519413.2184139109 4521390.754885804, 519414.30911636626 4521389.766330722, 519415.2976714489 4521388.675628266, 519416.17455883295 4521387.493282499, 519416.93133361364 4521386.230680056, 519417.5607076361 4521384.899980489, 519418.05661968444 4521383.513999163, 519418.4142938545 4521382.086083834, 519418.6302855485 4521380.629986109, 519418.70251464844 4521379.159729004, 519418.70251464844 4521245.159729004, 519418.6302855485 4521243.689471899, 519418.4142938545 4521242.233374174, 519418.05661968444 4521240.805458845, 519417.5607076361 4521239.419477519, 519416.93133361364 4521238.088777952, 519416.17455883295 4521236.826175509, 519415.2976714489 4521235.6438297415, 519414.30911636626 4521234.553127286, 519413.2184139109 4521233.564572204, 519412.03606814373 4521232.687684819, 519410.77346570086 4521231.930910039, 519409.4427661339 4521231.301536016, 519408.05678480724 4521230.805623968, 519406.6288694787 4521230.447949798, 519405.1727717534 4521230.231958103, 519403.70251464844 4521230.159729004, 519297.65252685547 4521230.159729004))",0.31802432986728296,11.155580308989498,0.1201800046179633,0.18901413443554016,-0.023014840131380193,148.65845222810532,157.33709585756594,131.7081347069865,167.58264058841334,130.65106835368516,123.9868852166902,2703.8596651664457,3664.7516556562164,2837.4355211581455
