Year,Date,Id,iapar,pct_cover,pct_green,pct_litt,pct_bare,pct_sd,abs_green,abs_sd,rel_bare,rel_litt,rel_sd,rel_green,pct_c4_ras,pct_c3_ras,ndvi,dfi,ndti,satvi,ndii7,blue,green,red,nir,swir1,swir2,bai_346,bai_146,bai_136,bai_236,bai_126,bai_246,pct_canopy,abs_cover
2014,2014-06-12,19N_P3_3,119.218895,0.94,0.72,0.04,0.02,0.22,2.64,0.3,0.022727272727272728,0.14204545454545456,0.08522727272727272,0.75,0.3357981493075688,0.5070851842562357,0.51763767,10.747699,0.20315307,0.20898783,0.22773482,496.63327,757.48975,781.863,2451.2844,2331.517,1545.9458,106.99052,118.59671,165.00575,183.39192,147.89021,116.08462,0.94,2.94
2014,2014-06-12,19N_P3_4,90.645874,0.68,0.56,0.22,0.1,0.12,1.3,0.48,0.13076923076923078,0.18461538461538463,0.18461538461538463,0.5,0.6626407305399576,0.2156759276986122,0.4898773,11.50507,0.20241971,0.2121857,0.20347613,548.00507,827.27057,870.3692,2531.4402,2530.0452,1682.459,107.78687,118.7702,162.9212,181.17798,146.3783,116.53586,0.66,1.78
2014,2014-06-12,19N_P4_1,121.693275,0.72,0.5,0.16,0.12,0.22,1.9,0.54,0.0949367088607595,0.13291139240506328,0.17088607594936708,0.6012658227848101,0.6268574098745981,0.2746185138821602,0.5124731,10.937405,0.20458256,0.21321404,0.2252882,534.2174,818.19916,832.6097,2572.3284,2463.957,1630.7157,105.76581,117.12482,164.386,185.22255,145.64876,114.84606,0.7,2.44
2014,2014-06-12,19N_P4_2,86.73196,0.96,0.84,0.0,0.04,0.12,3.22,0.36,0.04807692307692308,0.09134615384615384,0.08653846153846154,0.7740384615384616,0.6945814788341522,0.2484333341320355,0.53491217,10.8710985,0.21771437,0.21022587,0.2605827,477.47623,750.0246,754.3923,2482.4639,2270.507,1460.2909,105.02146,116.64535,165.04875,185.87715,145.8521,114.260796,0.96,3.58
2014,2014-06-12,19N_P4_3,106.54278,0.74,0.7,0.12,0.14,0.04,1.66,0.18,0.10344827586206896,0.10344827586206896,0.07758620689655173,0.7155172413793104,0.5607592562834421,0.2750888839364052,0.4571534,11.630618,0.18461603,0.20621729,0.17218755,621.9765,953.6402,1019.0713,2723.2483,2795.4607,1925.4755,107.73618,117.75535,159.06828,178.7914,142.68478,116.07279,0.7,1.8399999999999999
2014,2014-06-12,19N_P4_4,64.31834,0.7,0.62,0.14,0.16,0.08,1.42,0.2,0.13761467889908258,0.11926605504587157,0.09174311926605505,0.6513761467889908,0.5064018567403158,0.3294925938049952,0.45274878,11.673148,0.18274637,0.21440844,0.16094416,671.5771,1015.19855,1092.5343,2904.4988,3035.1963,2095.3125,106.28223,116.021324,158.2334,177.77515,142.33691,114.27527,0.62,1.6199999999999999
2014,2014-06-12,20NW_P1_1,57.702816,0.8541666666666667,0.5625,0.0625,0.08333333333333333,0.2916666666666667,2.1041666666666665,0.6875,0.054878048780487805,0.12804878048780488,0.20121951219512196,0.6158536585365854,0.5505740741888682,0.3920185193419456,0.4358616,12.106406,0.18319492,0.22373132,0.10058904,605.6753,864.4358,917.31415,2339.5955,2767.463,1914.1969,116.12863,127.12374,165.12712,181.18669,150.16487,125.10537,0.8541666666666666,2.7916666666666665
2014,2014-06-12,20NW_P1_2,45.794224,0.7551020408163265,0.46938775510204084,0.14285714285714285,0.10204081632653061,0.2857142857142857,1.510204081632653,0.9183673469387755,0.06,0.14666666666666667,0.3,0.49333333333333335,0.4275537033875783,0.5057592540979385,,,,,,,,,,,,,,,,,,0.6938775510204082,2.4285714285714284
2014,2014-06-12,20NW_P1_3,40.372738,0.62,0.4,0.26,0.12,0.22,1.22,0.78,0.06716417910447761,0.1865671641791045,0.291044776119403,0.4552238805970149,0.5499222129583359,0.3825981467962265,,,,,,,,,,,,,,,,,,0.58,2.0
2014,2014-06-12,20NW_P1_4,41.203785,0.76,0.68,0.16,0.08,0.08,1.46,0.2,0.05172413793103448,0.23275862068965517,0.08620689655172414,0.6293103448275862,0.3541870415210724,0.5800129473209381,,,,,,,,,,,,,,,,,,0.74,1.66
2014,2014-06-12,20NW_P2_1,41.29209,0.52,0.38,0.36,0.12,0.14,1.44,0.22,0.07692307692307693,0.21367521367521367,0.09401709401709402,0.6153846153846154,0.2670333286126454,0.6496981481711069,,,,,,,,,,,,,,,,,,0.52,1.66
2014,2014-06-12,20NW_P2_2,32.520565,0.52,0.22,0.28,0.2,0.3,0.66,0.46,0.10679611650485436,0.34951456310679613,0.22330097087378642,0.32038834951456313,0.2824537009000778,0.6418592830499014,,,,,,,,,,,,,,,,,,0.52,1.12
2014,2014-06-12,20NW_P2_3,40.227226,0.6,0.42,0.2,0.2,0.18,0.72,0.4,0.21568627450980393,0.23529411764705882,0.19607843137254902,0.35294117647058826,0.3264777759710948,0.6018129587173462,,,,,,,,,,,,,,,,,,0.6,1.12
2014,2014-06-12,20NW_P2_4,36.563705,0.78,0.38,0.18,0.04,0.4,0.92,1.54,0.055900621118012424,0.18012422360248448,0.4782608695652174,0.2857142857142857,0.3574685206015904,0.5763796220223109,,,,,,,,,,,,,,,,,,0.76,2.46
2014,2014-06-12,20NW_P3_1,41.89971,0.78,0.6,0.12,0.1,0.18,1.76,0.76,0.053691275167785234,0.10067114093959731,0.2550335570469799,0.5906040268456376,0.5843185136715571,0.3520611152052879,,,,,,,,,,,,,,,,,,0.76,2.52
2014,2014-06-12,20NW_P3_2,44.04871,0.94,0.7,0.06,0.0,0.24,2.14,0.7,0.011904761904761904,0.14285714285714285,0.20833333333333334,0.6369047619047619,0.3474240750074386,0.5750277638435364,,,,,,,,,,,,,,,,,,0.94,2.84
2014,2014-06-12,20NW_P3_3,47.46126,0.8125,0.3541666666666667,0.08333333333333333,0.10416666666666667,0.4583333333333333,1.0833333333333333,1.125,0.05673758865248227,0.19148936170212766,0.3829787234042553,0.36879432624113473,0.3665351818005244,0.5605129649241766,,,,,,,,,,,,,,,,,,0.7916666666666666,2.208333333333333
2014,2014-06-12,20NW_P3_4,46.802555,0.72,0.52,0.24,0.04,0.2,1.74,0.46,0.028368794326241134,0.19148936170212766,0.16312056737588654,0.6170212765957447,0.2850148181120555,0.639518529176712,,,,,,,,,,,,,,,,,,0.66,2.2
2014,2014-06-12,20NW_P4_1,78.26508,0.72,0.54,0.16,0.12,0.18,1.44,0.46,0.08029197080291971,0.22627737226277372,0.1678832116788321,0.5255474452554745,0.3817333330710729,0.551664819320043,0.42245805,12.5284605,0.18346968,0.2137821,0.102818154,568.06537,833.13763,914.2408,2259.1875,2663.7908,1841.4635,117.55523,127.8553,162.07637,176.37321,149.00983,126.09131,0.72,1.9
2014,2014-06-12,20NW_P4_2,108.21363,0.8,0.48,0.12,0.08,0.32,2.02,0.66,0.042682926829268296,0.1402439024390244,0.20121951219512196,0.6158536585365854,0.2648185193538666,0.6597129702568054,0.43552005,12.282762,0.1859631,0.21234898,0.121234596,547.89136,811.3618,901.30865,2296.7148,2618.5588,1800.1176,115.781136,126.11024,161.44466,174.85785,149.15845,124.138245,0.78,2.68
2014,2014-06-12,20NW_P4_3,93.24442,0.62,0.3,0.2,0.18,0.32,1.04,0.7,0.07462686567164178,0.27611940298507465,0.26119402985074625,0.3880597014925373,0.406255563100179,0.5250463038682938,0.43831584,12.462874,0.19076492,0.21422644,0.1276965,544.5728,813.4832,897.7817,2305.2644,2619.773,1782.6478,115.29978,125.63733,161.33044,175.56587,148.37395,123.74533,0.62,1.74
2014,2014-06-12,20NW_P4_4,122.37565,0.86,0.7,0.12,0.02,0.16,2.08,0.42,0.026143790849673203,0.1568627450980392,0.13725490196078433,0.6797385620915033,0.3538833359877268,0.5722407499949137,0.46055827,12.113725,0.19706441,0.21143095,0.1604777,521.63605,788.2363,856.86725,2325.6155,2501.637,1680.8156,112.917336,123.650764,161.97649,177.25659,148.00203,121.5933,0.84,2.5
2014,2014-06-12,20NW_P5_1,72.12076,0.92,0.36,0.02,0.06,0.56,1.28,1.58,0.05,0.15555555555555556,0.4388888888888889,0.35555555555555557,0.2497185170650482,0.6933296223481497,0.4072546,12.372177,0.17347015,0.2196074,0.056440666,615.1275,846.7175,904.3649,2146.0403,2719.456,1920.4404,121.75375,132.81721,166.88287,180.70943,153.41098,130.8543,0.92,2.8600000000000003
2014,2014-06-12,20NW_P5_2,65.14713,0.76,0.56,0.16,0.08,0.2,1.76,0.66,0.0658682634730539,0.20958083832335328,0.19760479041916168,0.5269461077844312,0.2564351856708526,0.6797648072242737,0.4888489,11.839757,0.21039937,0.22797656,0.17940708,550.9743,815.76154,833.42706,2431.622,2589.7341,1694.1395,109.98117,121.54678,165.89062,185.2038,148.04846,119.29604,0.76,2.42
2014,2014-06-12,20NW_P5_3,47.90761,0.84,0.48,0.12,0.04,0.36,1.54,1.4,0.041884816753926704,0.18848167539267016,0.36649214659685864,0.4031413612565445,0.2278462996085485,0.656635195016861,0.4153157,12.618168,0.18189228,0.2205225,0.06931479,585.95496,816.9906,865.4717,2095.0903,2634.752,1830.4006,121.556595,132.7853,167.06822,181.56094,152.96005,130.87604,0.84,2.94
2014,2014-06-12,20NW_P5_4,41.995354,1.0,0.68,0.0,0.0,0.32,2.56,0.94,0.010256410256410256,0.09230769230769231,0.24102564102564103,0.6564102564102564,0.2823314815759659,0.6412685215473175,,,,,,,,,,,,,,,,,,1.0,3.5
2014,2014-06-12,20NW_P6_1,41.027996,0.98,0.62,0.02,0.0,0.36,2.34,1.08,0.015544041450777202,0.09844559585492228,0.27979274611398963,0.6062176165803109,0.2987185195088386,0.5903463015953699,,,,,,,,,,,,,,,,,,0.98,3.42
2014,2014-06-12,20NW_P6_2,38.9744,0.78,0.64,0.08,0.14,0.14,2.1,0.82,0.05172413793103448,0.10919540229885058,0.23563218390804597,0.603448275862069,0.2611111104488373,0.6435000002384186,,,,,,,,,,,,,,,,,,0.78,2.92
2014,2014-06-12,20NW_P6_3,49.744946,0.8,0.5,0.16,0.04,0.3,1.52,0.72,0.014388489208633094,0.17985611510791366,0.2589928057553957,0.5467625899280576,0.2690703719854355,0.6729888916015625,0.41755977,12.861015,0.1870054,0.22030292,0.08172815,587.6805,823.3196,877.86163,2137.2812,2647.9277,1819.5094,120.40359,131.4933,166.12852,180.47467,152.32356,129.55074,0.78,2.24
2014,2014-06-12,20NW_P6_4,55.33054,0.74,0.48,0.1,0.16,0.26,1.46,0.96,0.1069182389937107,0.1320754716981132,0.3018867924528302,0.4591194968553459,0.311411107579867,0.6309370398521423,0.39888892,12.215927,0.16572483,0.21279378,0.05879319,653.957,900.7174,967.76636,2255.5112,2795.294,2001.0537,120.51764,131.25565,165.3795,179.48903,151.95526,129.39062,0.74,2.42
2014,2014-06-12,20SE_P1_1,42.29057,0.8400000000000001,0.54,0.14,0.02,0.3,1.16,0.5,0.00847457627118644,0.288135593220339,0.211864406779661,0.4915254237288136,0.2929999977350235,0.6107148130734762,,,,,,,,,,,,,,,,,,0.82,1.66
2014,2014-06-12,20SE_P1_2,40.31458,0.8200000000000001,0.76,0.06,0.12,0.06,2.8,0.2,0.08152173913043478,0.10326086956521739,0.05434782608695652,0.7608695652173914,0.3145370384057362,0.6186037063598633,,,,,,,,,,,,,,,,,,0.82,3.0
2014,2014-06-12,20SE_P1_3,37.60639,0.9400000000000001,0.4,0.06,0.0,0.54,1.8,1.24,0.015873015873015872,0.17989417989417988,0.328042328042328,0.47619047619047616,0.2700981547435124,0.660918523867925,,,,,,,,,,,,,,,,,,0.94,3.04
2014,2014-06-12,20SE_P1_4,38.11054,0.8,0.18,0.18,0.02,0.62,0.96,1.32,0.012903225806451613,0.25161290322580643,0.4258064516129032,0.3096774193548387,0.3257370342810948,0.6045370399951935,,,,,,,,,,,,,,,,,,0.8,2.2800000000000002
2014,2014-06-12,20SE_P2_1,39.064556,0.8999999999999999,0.42,0.06,0.04,0.48,1.46,1.06,0.054878048780487805,0.17682926829268292,0.3231707317073171,0.4451219512195122,0.2677185138066609,0.6634148259957632,,,,,,,,,,,,,,,,,,0.9,2.52
2014,2014-06-12,20SE_P2_2,39.63329,0.72,0.38,0.18,0.1,0.34,1.14,0.72,0.08333333333333333,0.21212121212121213,0.2727272727272727,0.4318181818181818,0.2588574041922887,0.6691574056943258,,,,,,,,,,,,,,,,,,0.7,1.8599999999999999
2014,2014-06-12,20SE_P2_3,36.80546,0.8541666666666667,0.6458333333333334,0.125,0.020833333333333332,0.20833333333333334,1.9791666666666667,0.375,0.014084507042253521,0.19014084507042253,0.1267605633802817,0.6690140845070423,0.2611963003873825,0.6703407267729441,,,,,,,,,,,,,,,,,,0.8541666666666666,2.354166666666667
2014,2014-06-12,20SE_P2_4,61.937683,0.72,0.28,0.24,0.04,0.44,0.72,0.74,0.026785714285714284,0.32142857142857145,0.33035714285714285,0.32142857142857145,0.2604851921399434,0.6677388946215311,0.489893,11.467577,0.20232648,0.22309956,0.17059498,514.0059,775.55493,795.0486,2333.4622,2482.5166,1650.053,111.551155,123.144485,165.95155,184.92139,148.48804,120.945816,0.7,1.46
2014,2014-06-12,20SE_P3_1,41.3074,0.7142857142857143,0.40816326530612246,0.14285714285714285,0.14285714285714285,0.30612244897959184,1.183673469387755,0.6530612244897959,0.10852713178294573,0.1937984496124031,0.24806201550387597,0.4496124031007752,0.2719537019729614,0.6504851977030436,,,,,,,,,,,,,,,,,,0.7142857142857143,1.8367346938775508
2014,2014-06-12,20SE_P3_2,39.834496,0.68,0.28,0.28,0.04,0.4,1.12,1.1,0.019867549668874173,0.24503311258278146,0.36423841059602646,0.3708609271523179,0.324920376141866,0.6045796275138855,,,,,,,,,,,,,,,,,,0.68,2.22
2014,2014-06-12,20SE_P3_3,36.480762,0.88,0.36,0.12,0.0,0.52,2.52,1.22,0.009174311926605505,0.13302752293577982,0.2798165137614679,0.5779816513761468,0.3013703723748525,0.626746286948522,,,,,,,,,,,,,,,,,,0.88,3.74
2014,2014-06-12,20SE_P3_4,38.833897,0.78,0.42,0.18,0.04,0.36,1.0,0.72,0.024793388429752067,0.2644628099173554,0.2975206611570248,0.4132231404958678,0.3431351880232493,0.588781476020813,,,,,,,,,,,,,,,,,,0.76,1.72
2014,2014-06-12,20SE_P4_1,137.67532,0.96,0.52,0.04,0.0,0.44,2.86,1.18,0.0045662100456621,0.0730593607305936,0.2694063926940639,0.6529680365296804,0.2779722188909848,0.6069611012935638,0.52375823,11.52349,0.22758321,0.22731133,0.22464167,495.4535,744.0848,735.10547,2354.89,2364.7344,1490.5435,108.248566,120.518555,168.05931,188.2689,148.75822,118.01794,0.94,4.04
2014,2014-06-12,20SE_P4_2,120.04214,0.88,0.4,0.12,0.0,0.48,2.28,1.04,0.020618556701030927,0.12371134020618557,0.26804123711340205,0.5876288659793815,0.2450425922870636,0.7078222235043844,0.49395537,11.896107,0.21451332,0.22097518,0.18402253,503.68604,744.8716,748.83514,2215.319,2354.277,1525.7114,112.53243,124.724464,167.85892,186.50421,149.90118,122.42448,0.8,3.32
2014,2014-06-12,20SE_P4_3,81.82231,0.92,0.14,0.06,0.02,0.78,2.48,1.96,0.008097165991902834,0.0931174089068826,0.3967611336032389,0.5020242914979757,0.2472666626175244,0.6599981437126795,0.5189602,11.742667,0.22905673,0.22617888,0.22644943,496.04782,756.5306,750.37054,2374.252,2382.2463,1496.6561,108.07221,120.105255,166.90288,187.74841,147.39874,117.76934,0.9,4.4399999999999995
2014,2014-06-12,20SE_P4_4,136.34744,0.98,0.68,0.02,0.0,0.3,2.94,0.92,0.009523809523809525,0.07142857142857142,0.21904761904761905,0.7,0.2802129661043485,0.6634111205736796,0.5458787,10.895497,0.22879685,0.2315821,0.2420265,497.01343,735.9345,709.5398,2424.6785,2349.929,1476.9951,106.09551,118.64923,170.11687,190.98643,149.77058,115.869446,0.98,3.86
2014,2014-06-12,20SE_P5_1,39.591675,0.8600000000000001,0.54,0.02,0.12,0.32,1.82,1.08,0.05813953488372093,0.09883720930232558,0.313953488372093,0.5290697674418605,0.2979444439212481,0.6398444523413976,,,,,,,,,,,,,,,,,,0.86,2.9000000000000004
2014,2014-06-12,20SE_P5_2,116.37308,0.84,0.42,0.12,0.04,0.42,1.28,0.62,0.05511811023622047,0.1968503937007874,0.2440944881889764,0.5039370078740157,0.2708018496632576,0.681120365858078,0.47802627,11.98444,0.20562755,0.21853973,0.16734129,521.8748,776.564,793.49384,2250.76,2432.2415,1606.1954,113.10556,124.87372,166.27135,184.86284,148.78612,122.78177,0.84,1.9
2014,2014-06-12,20SE_P5_3,74.823265,0.8200000000000001,0.34,0.1,0.08,0.48,1.34,0.9,0.050724637681159424,0.13768115942028986,0.32608695652173914,0.4855072463768116,0.3061611105998357,0.6357370316982269,0.51040626,11.616048,0.21990693,0.22007334,0.2160288,494.5487,761.0816,757.0319,2342.486,2355.9207,1510.3783,109.09409,121.03274,166.3451,187.46288,146.81871,118.86515,0.82,2.24
2014,2014-06-12,20SE_P5_4,67.90076,0.94,0.48,0.02,0.04,0.46,2.5,1.12,0.014634146341463415,0.1024390243902439,0.2731707317073171,0.6097560975609756,0.2672851805885632,0.6901907424132029,0.47570977,12.133238,0.2072145,0.22445932,0.14841443,515.1014,752.42004,761.68994,2146.6138,2419.9375,1591.645,115.33212,127.484375,168.21942,186.18654,150.81105,125.31633,0.94,3.62
2014,2014-06-12,20SE_P6_1,37.670815,0.8200000000000001,0.76,0.12,0.06,0.06,1.76,0.46,0.03787878787878788,0.12121212121212122,0.17424242424242425,0.6666666666666666,0.7420425911744436,0.2071388860543569,,,,,,,,,,,,,,,,,,0.6,2.22
2014,2014-06-12,20SE_P6_2,51.427124,0.9199999999999999,0.7,0.04,0.04,0.22,2.54,0.48,0.04046242774566474,0.08670520231213873,0.13872832369942195,0.7341040462427746,0.663996289173762,0.2709851836164792,,,,,,,,,,,,,,,,,,0.92,3.02
2014,2014-06-12,20SE_P6_3,42.50692,0.9199999999999999,0.74,0.04,0.04,0.18,2.3,0.7,0.005917159763313609,0.10650887573964497,0.20710059171597633,0.6804733727810651,0.7403907477855682,0.2106703718503316,,,,,,,,,,,,,,,,,,0.92,3.0
2014,2014-06-12,20SE_P6_4,50.933445,0.72,0.54,0.18,0.1,0.18,1.82,0.94,0.043478260869565216,0.09937888198757763,0.2919254658385093,0.5652173913043478,0.6303629676500956,0.2956999987363815,,,,,,,,,,,,,,,,,,0.68,2.76
2014,2014-06-12,21N_P1_1,56.6291,0.673469387755102,0.6122448979591837,0.14285714285714285,0.1836734693877551,0.061224489795918366,1.469387755102041,0.4489795918367347,0.08943089430894309,0.14634146341463414,0.17886178861788618,0.5853658536585366,0.7499296367168427,0.1587981507182121,,,,,,,,,,,,,,,,,,0.6530612244897959,1.9183673469387756
2014,2014-06-12,21N_P1_2,60.386196,0.8400000000000001,0.8,0.1,0.06,0.04,1.92,0.06,0.06611570247933884,0.11570247933884298,0.024793388429752067,0.7933884297520661,0.7462259232997894,0.1955833335717519,,,,,,,,,,,,,,,,,,0.8,1.98
2014,2014-06-12,21N_P1_3,65.93331,0.76,0.66,0.2,0.04,0.1,1.58,0.18,0.1111111111111111,0.13675213675213677,0.07692307692307693,0.6752136752136753,0.7250703871250153,0.2204722240567207,,,,,,,,,,,,,,,,,,0.74,1.76
2014,2014-06-12,21N_P1_4,68.557526,0.8979591836734694,0.8367346938775511,0.08163265306122448,0.02040816326530612,0.061224489795918366,2.2244897959183674,0.2857142857142857,0.0472972972972973,0.12162162162162163,0.0945945945945946,0.7364864864864865,0.7258240779240926,0.2193851868311564,,,,,,,,,,,,,,,,,,0.8571428571428571,2.510204081632653
2014,2014-06-12,21N_P2_1,48.317074,0.56,0.56,0.08,0.36,0.0,1.16,0.02,0.2840909090909091,0.045454545454545456,0.011363636363636364,0.6590909090909091,0.7142703731854757,0.229272224009037,,,,,,,,,,,,,,,,,,0.52,1.18
2014,2014-06-12,21N_P2_2,69.65446,0.62,0.6,0.32,0.06,0.02,1.36,0.04,0.042105263157894736,0.22105263157894736,0.021052631578947368,0.7157894736842105,0.784112960100174,0.1642999996741612,,,,,,,,,,,,,,,,,,0.56,1.4000000000000001
2014,2014-06-12,21N_P2_3,49.928772,0.62,0.58,0.2,0.18,0.04,1.3,0.28,0.09821428571428571,0.19642857142857142,0.125,0.5803571428571429,0.7200833360354105,0.2192388847470283,,,,,,,,,,,,,,,,,,0.62,1.58
2014,2014-06-12,21N_P2_4,71.25936,0.7142857142857143,0.6326530612244898,0.1836734693877551,0.10204081632653061,0.08163265306122448,1.836734693877551,0.46938775510204084,0.04195804195804196,0.16783216783216784,0.16083916083916083,0.6293706293706294,0.8010629713535309,0.1479759290814399,,,,,,,,,,,,,,,,,,0.7142857142857143,2.306122448979592
2014,2014-06-12,21N_P3_1,69.59078,0.7000000000000001,0.66,0.06,0.24,0.04,1.7,0.36,0.1297709923664122,0.08396946564885496,0.13740458015267176,0.648854961832061,0.7907759249210358,0.1554796323180198,,,,,,,,,,,,,,,,,,0.7,2.06
2014,2014-06-12,21N_P3_2,61.10587,0.96,0.84,0.02,0.02,0.12,2.66,0.34,0.0855614973262032,0.11229946524064172,0.09090909090909091,0.7112299465240641,0.8016074001789093,0.1470962961514791,,,,,,,,,,,,,,,,,,0.92,3.0
2014,2014-06-12,21N_P3_3,80.88732,0.68,0.66,0.18,0.14,0.02,2.02,0.2,0.07692307692307693,0.14685314685314685,0.06993006993006994,0.7062937062937062,0.8031814793745676,0.1464518532156944,,,,,,,,,,,,,,,,,,0.68,2.22
2014,2014-06-12,21N_P3_4,87.554085,0.78,0.74,0.14,0.08,0.04,2.42,0.08,0.039735099337748346,0.13245033112582782,0.026490066225165563,0.8013245033112583,0.7578888833522797,0.1891685202717781,,,,,,,,,,,,,,,,,,0.76,2.5
2014,2014-06-12,21N_P4_1,88.771675,0.92,0.88,0.02,0.06,0.04,2.42,0.28,0.09876543209876543,0.06790123456790123,0.08641975308641975,0.7469135802469136,0.7906592488288879,0.1520074109236399,,,,,,,,,,,,,,,,,,0.9,2.7
2014,2014-06-12,21N_P4_2,97.75463,0.92,0.78,0.02,0.06,0.14,2.94,0.32,0.09045226130653267,0.09045226130653267,0.08040201005025126,0.7386934673366834,0.7788962920506796,0.1691018516818682,,,,,,,,,,,,,,,,,,0.92,3.26
2014,2014-06-12,21N_P4_3,75.75527,0.8200000000000001,0.8,0.12,0.06,0.02,1.82,0.12,0.12403100775193798,0.12403100775193798,0.046511627906976744,0.7054263565891473,0.8053703705469767,0.1442722255984942,,,,,,,,,,,,,,,,,,0.78,1.94
2014,2014-06-12,21N_P4_4,73.58045,0.78,0.72,0.08,0.14,0.06,1.92,0.46,0.12,0.08666666666666667,0.15333333333333332,0.64,0.8045018513997396,0.1453000009059906,,,,,,,,,,,,,,,,,,0.78,2.38
2014,2014-06-12,22E_P1_1,53.52832,0.52,0.46,0.26,0.22,0.06,0.6,0.1,0.25882352941176473,0.32941176470588235,0.058823529411764705,0.35294117647058826,0.3366481487949689,0.4163962925473849,,,,,,,,,,,,,,,,,,0.52,0.7
2014,2014-06-12,22E_P1_2,59.56082,0.7,0.62,0.18,0.12,0.08,1.4,0.24,0.09322033898305085,0.211864406779661,0.1016949152542373,0.5932203389830508,0.3854296381274859,0.3943036993344624,,,,,,,,,,,,,,,,,,0.68,1.64
2014,2014-06-12,22E_P1_3,52.04924,0.66,0.64,0.1,0.24,0.02,1.5,0.12,0.168141592920354,0.11504424778761062,0.05309734513274336,0.6637168141592921,0.2487685183684031,0.1202611116071542,,,,,,,,,,,,,,,,,,0.62,1.62
2014,2014-06-12,22E_P1_4,64.56138,0.8200000000000001,0.8,0.1,0.08,0.02,1.94,0.04,0.09166666666666666,0.08333333333333333,0.016666666666666666,0.8083333333333333,0.20647777368625,0.2107722200453281,,,,,,,,,,,,,,,,,,0.82,1.98
2014,2014-06-12,22E_P2_1,50.61633,0.30000000000000004,0.28,0.38,0.32,0.02,0.48,0.02,0.32857142857142857,0.3142857142857143,0.014285714285714285,0.34285714285714286,0.1601574048399925,0.0925351865589618,,,,,,,,,,,,,,,,,,0.26,0.5
2014,2014-06-12,22E_P2_2,45.32437,0.72,0.7,0.14,0.14,0.02,1.72,0.1,0.11904761904761904,0.15873015873015872,0.03968253968253968,0.6825396825396826,0.238346296052138,0.3431166658798854,,,,,,,,,,,,,,,,,,0.7,1.82
2014,2014-06-12,22E_P2_3,49.94386,0.8,0.74,0.12,0.08,0.06,1.44,0.08,0.09734513274336283,0.23008849557522124,0.035398230088495575,0.6371681415929203,0.1606499999761581,0.088462962458531,,,,,,,,,,,,,,,,,,0.76,1.52
2014,2014-06-12,22E_P2_4,47.462814,0.76,0.72,0.12,0.12,0.04,2.06,0.22,0.0763888888888889,0.13194444444444445,0.0763888888888889,0.7152777777777778,0.3884851783514023,0.3435851782560348,,,,,,,,,,,,,,,,,,0.7,2.2800000000000002
2014,2014-06-12,22E_P3_1,59.169384,0.66,0.66,0.22,0.12,0.0,1.7,0.02,0.09090909090909091,0.19834710743801653,0.008264462809917356,0.7024793388429752,0.7218129634857178,0.1773314823706945,,,,,,,,,,,,,,,,,,0.62,1.72
2014,2014-06-12,22E_P3_2,57.888416,0.58,0.58,0.22,0.2,0.0,1.44,0.04,0.1308411214953271,0.17757009345794392,0.018691588785046728,0.6728971962616822,0.600998138387998,0.2431870351235071,,,,,,,,,,,,,,,,,,0.56,1.48
2014,2014-06-12,22E_P3_3,56.503235,0.72,0.72,0.16,0.12,0.0,1.88,0.02,0.06779661016949153,0.1271186440677966,0.00847457627118644,0.7966101694915254,0.7168703675270081,0.1813222219546636,,,,,,,,,,,,,,,,,,0.64,1.9
2014,2014-06-12,22E_P3_4,52.397385,0.6799999999999999,0.6,0.18,0.14,0.08,1.16,0.26,0.1391304347826087,0.24347826086956523,0.11304347826086956,0.5043478260869565,0.2788555572430293,0.5292962888876597,,,,,,,,,,,,,,,,,,0.64,1.42
2014,2014-06-12,22E_P4_1,44.707428,0.8200000000000001,0.78,0.08,0.1,0.04,2.0,0.24,0.1095890410958904,0.1232876712328767,0.0821917808219178,0.684931506849315,0.5674703667561213,0.2458222260077794,,,,,,,,,,,,,,,,,,0.82,2.24
2014,2014-06-12,22E_P4_2,52.064137,0.44,0.32,0.28,0.28,0.12,0.62,0.28,0.19540229885057472,0.28735632183908044,0.16091954022988506,0.3563218390804598,0.2588833371798197,0.5331333378950754,,,,,,,,,,,,,,,,,,0.44,0.9
2014,2014-06-12,22E_P4_3,44.69398,0.52,0.52,0.14,0.34,0.0,0.98,0.04,0.25301204819277107,0.13253012048192772,0.024096385542168676,0.5903614457831325,0.5124111026525497,0.317850003639857,,,,,,,,,,,,,,,,,,0.48,1.02
2014,2014-06-12,22E_P4_4,53.718685,0.82,0.7,0.08,0.1,0.12,2.14,0.48,0.08333333333333333,0.07692307692307693,0.15384615384615385,0.6858974358974359,0.299996296564738,0.5086981554826101,,,,,,,,,,,,,,,,,,0.82,2.62
2014,2014-06-12,22W_P1_1,60.32249,0.8,0.74,0.14,0.06,0.06,1.98,0.36,0.04285714285714286,0.12142857142857143,0.12857142857142856,0.7071428571428572,0.6432907283306122,0.2824481477340062,,,,,,,,,,,,,,,,,,0.76,2.34
2014,2014-06-12,22W_P1_2,59.96745,0.7200000000000001,0.68,0.12,0.16,0.04,1.42,0.1,0.19811320754716982,0.08490566037735849,0.04716981132075472,0.6698113207547169,0.625533327460289,0.2225962951779365,,,,,,,,,,,,,,,,,,0.66,1.52
2014,2014-06-12,22W_P1_3,61.210583,0.62,0.62,0.14,0.24,0.0,1.64,0.04,0.15315315315315314,0.09009009009009009,0.018018018018018018,0.7387387387387387,0.4155611048142115,0.4008611092964808,,,,,,,,,,,,,,,,,,0.54,1.68
