Id,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry,NDVI,DFI,NDTI,SATVI,NDII7,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
8E_P3,8E,2014-10-05,2014-10-05,2014,October,2.34,15.15,704,"POLYGON ((526523.3970947266 4521798.372497559, 526521.9268376216 4521798.444726658, 526520.4707398963 4521798.6607183525, 526519.0428245678 4521799.018392523, 526517.6568432411 4521799.514304571, 526516.3261436742 4521800.143678593, 526515.0635412312 4521800.900453374, 526513.881195464 4521801.777340759, 526512.7904930088 4521802.765895841, 526511.8019379261 4521803.856598296, 526510.925050542 4521805.038944064, 526510.1682757613 4521806.301546507, 526509.5389017389 4521807.632246073, 526509.0429896906 4521809.018227399, 526508.6853155205 4521810.446142728, 526508.4693238265 4521811.902240453, 526508.3970947266 4521813.372497559, 526508.3970947266 4521947.372497559, 526508.4693238265 4521948.842754664, 526508.6853155205 4521950.298852389, 526509.0429896906 4521951.726767718, 526509.5389017389 4521953.112749044, 526510.1682757613 4521954.443448611, 526510.925050542 4521955.7060510535, 526511.8019379261 4521956.888396821, 526512.7904930088 4521957.9790992765, 526513.881195464 4521958.967654359, 526515.0635412312 4521959.844541743, 526516.3261436742 4521960.601316524, 526517.6568432411 4521961.230690546, 526519.0428245678 4521961.726602594, 526520.4707398963 4521962.084276765, 526521.9268376216 4521962.300268459, 526523.3970947266 4521962.372497559, 526629.4470825195 4521962.372497559, 526630.9173396245 4521962.300268459, 526632.3734373498 4521962.084276765, 526633.8013526783 4521961.726602594, 526635.187334005 4521961.230690546, 526636.5180335719 4521960.601316524, 526637.7806360149 4521959.844541743, 526638.962981782 4521958.967654359, 526640.0536842373 4521957.9790992765, 526641.04223932 4521956.888396821, 526641.9191267041 4521955.7060510535, 526642.6759014848 4521954.443448611, 526643.3052755072 4521953.112749044, 526643.8011875555 4521951.726767718, 526644.1588617256 4521950.298852389, 526644.3748534196 4521948.842754664, 526644.4470825195 4521947.372497559, 526644.4470825195 4521813.372497559, 526644.3748534196 4521811.902240453, 526644.1588617256 4521810.446142728, 526643.8011875555 4521809.018227399, 526643.3052755072 4521807.632246073, 526642.6759014848 4521806.301546507, 526641.9191267041 4521805.038944064, 526641.04223932 4521803.856598296, 526640.0536842373 4521802.765895841, 526638.962981782 4521801.777340759, 526637.7806360149 4521800.900453374, 526636.5180335719 4521800.143678593, 526635.187334005 4521799.514304571, 526633.8013526783 4521799.018392523, 526632.3734373498 4521798.6607183525, 526630.9173396245 4521798.444726658, 526629.4470825195 4521798.372497559, 526523.3970947266 4521798.372497559))",0.21969089494039445,14.997669145849802,0.13285352352344304,0.17522137239198865,-0.08811782079991123,152.76659044840156,153.5901334570902,144.73232664740505,155.7901091681349,144.68818604657227,142.68739052748805,799.2625291375309,1062.1119852369875,1325.664821289824,2072.0933372183413,3230.0987762237833,2472.017676767682
7NW_P3,7NW,2014-10-05,2014-10-05,2014,October,2.27,24.12,907,"POLYGON ((524156.0269165039 4521801.136291504, 524154.55665939895 4521801.208520603, 524153.10056167364 4521801.424512298, 524151.6726463451 4521801.782186468, 524150.2866650184 4521802.278098516, 524148.9559654515 4521802.907472539, 524147.6933630086 4521803.664247319, 524146.51101724146 4521804.541134704, 524145.4203147861 4521805.529689786, 524144.43175970344 4521806.6203922415, 524143.5548723194 4521807.802738009, 524142.7980975387 4521809.065340452, 524142.1687235162 4521810.396040019, 524141.6728114679 4521811.782021345, 524141.31513729785 4521813.209936674, 524141.09914560383 4521814.666034399, 524141.0269165039 4521816.136291504, 524141.0269165039 4521950.136291504, 524141.09914560383 4521951.606548609, 524141.31513729785 4521953.062646334, 524141.6728114679 4521954.490561663, 524142.1687235162 4521955.876542989, 524142.7980975387 4521957.207242556, 524143.5548723194 4521958.469844999, 524144.43175970344 4521959.652190766, 524145.4203147861 4521960.742893222, 524146.51101724146 4521961.731448304, 524147.6933630086 4521962.608335689, 524148.9559654515 4521963.365110469, 524150.2866650184 4521963.994484492, 524151.6726463451 4521964.49039654, 524153.10056167364 4521964.84807071, 524154.55665939895 4521965.064062404, 524156.0269165039 4521965.136291504, 524262.0769042969 4521965.136291504, 524263.54716140183 4521965.064062404, 524265.00325912714 4521964.84807071, 524266.4311744557 4521964.49039654, 524267.81715578237 4521963.994484492, 524269.1478553493 4521963.365110469, 524270.41045779217 4521962.608335689, 524271.5928035593 4521961.731448304, 524272.6835060147 4521960.742893222, 524273.67206109734 4521959.652190766, 524274.5489484814 4521958.469844999, 524275.3057232621 4521957.207242556, 524275.93509728456 4521955.876542989, 524276.4310093329 4521954.490561663, 524276.78868350293 4521953.062646334, 524277.00467519695 4521951.606548609, 524277.0769042969 4521950.136291504, 524277.0769042969 4521816.136291504, 524277.00467519695 4521814.666034399, 524276.78868350293 4521813.209936674, 524276.4310093329 4521811.782021345, 524275.93509728456 4521810.396040019, 524275.3057232621 4521809.065340452, 524274.5489484814 4521807.802738009, 524273.67206109734 4521806.6203922415, 524272.6835060147 4521805.529689786, 524271.5928035593 4521804.541134704, 524270.41045779217 4521803.664247319, 524269.1478553493 4521802.907472539, 524267.81715578237 4521802.278098516, 524266.4311744557 4521801.782186468, 524265.00325912714 4521801.424512298, 524263.54716140183 4521801.208520603, 524262.0769042969 4521801.136291504, 524156.0269165039 4521801.136291504))",0.2282405715688373,15.94536444132093,0.1455494683942701,0.19211940329265212,-0.09869200323976589,156.58544334339942,157.25014737029028,147.49473339292362,159.03902322299712,147.01013334838166,144.49692982076473,735.6572455322471,960.3433372183393,1190.827991452994,1894.8324592074632,3095.2564102564165,2310.616938616943
25NW_P2,25NW,2014-10-05,2014-10-05,2014,October,2.18,14.06,657,"POLYGON ((523363.33068847656 4517479.62109375, 523361.8604313716 4517479.693322849, 523360.4043336463 4517479.909314544, 523358.97641831776 4517480.266988714, 523357.5904369911 4517480.762900762, 523356.25973742414 4517481.392274785, 523354.99713498127 4517482.149049565, 523353.8147892141 4517483.02593695, 523352.72408675874 4517484.014492032, 523351.7355316761 4517485.105194488, 523350.85864429205 4517486.287540255, 523350.10186951136 4517487.550142698, 523349.4724954889 4517488.880842265, 523348.97658344056 4517490.266823591, 523348.6189092705 4517491.69473892, 523348.4029175765 4517493.150836645, 523348.33068847656 4517494.62109375, 523348.33068847656 4517628.62109375, 523348.4029175765 4517630.091350855, 523348.6189092705 4517631.54744858, 523348.97658344056 4517632.975363909, 523349.4724954889 4517634.361345235, 523350.10186951136 4517635.692044802, 523350.85864429205 4517636.954647245, 523351.7355316761 4517638.136993012, 523352.72408675874 4517639.227695468, 523353.8147892141 4517640.21625055, 523354.99713498127 4517641.093137935, 523356.25973742414 4517641.849912715, 523357.5904369911 4517642.479286738, 523358.97641831776 4517642.975198786, 523360.4043336463 4517643.332872956, 523361.8604313716 4517643.548864651, 523363.33068847656 4517643.62109375, 523469.38067626953 4517643.62109375, 523470.8509333745 4517643.548864651, 523472.3070310998 4517643.332872956, 523473.73494642833 4517642.975198786, 523475.120927755 4517642.479286738, 523476.45162732195 4517641.849912715, 523477.7142297648 4517641.093137935, 523478.896575532 4517640.21625055, 523479.98727798735 4517639.227695468, 523480.97583307 4517638.136993012, 523481.85272045404 4517636.954647245, 523482.60949523473 4517635.692044802, 523483.2388692572 4517634.361345235, 523483.73478130554 4517632.975363909, 523484.0924554756 4517631.54744858, 523484.3084471696 4517630.091350855, 523484.38067626953 4517628.62109375, 523484.38067626953 4517494.62109375, 523484.3084471696 4517493.150836645, 523484.0924554756 4517491.69473892, 523483.73478130554 4517490.266823591, 523483.2388692572 4517488.880842265, 523482.60949523473 4517487.550142698, 523481.85272045404 4517486.287540255, 523480.97583307 4517485.105194488, 523479.98727798735 4517484.014492032, 523478.896575532 4517483.02593695, 523477.7142297648 4517482.149049565, 523476.45162732195 4517481.392274785, 523475.120927755 4517480.762900762, 523473.73494642833 4517480.266988714, 523472.3070310998 4517479.909314544, 523470.8509333745 4517479.693322849, 523469.38067626953 4517479.62109375, 523363.33068847656 4517479.62109375))",0.2555188651048447,14.822888798903467,0.14293575669445044,0.18970642685143724,-0.05978792721801794,152.09857264280294,152.4595461430756,139.13236974848908,154.34909114635042,138.35164566665054,135.33572605721733,788.5080781287695,1064.6409452616372,1348.702998151277,2274.353749698582,3419.1629290250053,2563.9974278595023
25NW_P4,25NW,2014-10-05,2014-10-05,2014,October,5.19,25.19,1323,"POLYGON ((522995.3853149414 4517487.754516602, 522993.91505783645 4517487.826745701, 522992.45896011114 4517488.0427373955, 522991.0310447826 4517488.400411566, 522989.6450634559 4517488.896323614, 522988.314363889 4517489.525697636, 522987.0517614461 4517490.282472417, 522985.86941567896 4517491.159359802, 522984.7787132236 4517492.147914884, 522983.79015814094 4517493.238617339, 522982.9132707569 4517494.420963107, 522982.1564959762 4517495.68356555, 522981.5271219537 4517497.014265116, 522981.0312099054 4517498.400246442, 522980.67353573535 4517499.828161771, 522980.45754404133 4517501.284259496, 522980.3853149414 4517502.754516602, 522980.3853149414 4517636.754516602, 522980.45754404133 4517638.224773707, 522980.67353573535 4517639.680871432, 522981.0312099054 4517641.108786761, 522981.5271219537 4517642.494768087, 522982.1564959762 4517643.825467654, 522982.9132707569 4517645.088070096, 522983.79015814094 4517646.270415864, 522984.7787132236 4517647.361118319, 522985.86941567896 4517648.349673402, 522987.0517614461 4517649.226560786, 522988.314363889 4517649.983335567, 522989.6450634559 4517650.612709589, 522991.0310447826 4517651.108621637, 522992.45896011114 4517651.466295808, 522993.91505783645 4517651.682287502, 522995.3853149414 4517651.754516602, 523101.4353027344 4517651.754516602, 523102.90555983933 4517651.682287502, 523104.36165756464 4517651.466295808, 523105.7895728932 4517651.108621637, 523107.17555421987 4517650.612709589, 523108.5062537868 4517649.983335567, 523109.76885622967 4517649.226560786, 523110.9512019968 4517648.349673402, 523112.0419044522 4517647.361118319, 523113.03045953484 4517646.270415864, 523113.9073469189 4517645.088070096, 523114.6641216996 4517643.825467654, 523115.29349572206 4517642.494768087, 523115.7894077704 4517641.108786761, 523116.14708194043 4517639.680871432, 523116.36307363445 4517638.224773707, 523116.4353027344 4517636.754516602, 523116.4353027344 4517502.754516602, 523116.36307363445 4517501.284259496, 523116.14708194043 4517499.828161771, 523115.7894077704 4517498.400246442, 523115.29349572206 4517497.014265116, 523114.6641216996 4517495.68356555, 523113.9073469189 4517494.420963107, 523113.03045953484 4517493.238617339, 523112.0419044522 4517492.147914884, 523110.9512019968 4517491.159359802, 523109.76885622967 4517490.282472417, 523108.5062537868 4517489.525697636, 523107.17555421987 4517488.896323614, 523105.7895728932 4517488.400411566, 523104.36165756464 4517488.0427373955, 523102.90555983933 4517487.826745701, 523101.4353027344 4517487.754516602, 522995.3853149414 4517487.754516602))",0.26289399798529406,14.972458614208422,0.14725630928675945,0.20017457148399453,-0.07083416476240634,155.3407345363557,155.2433569589901,141.62122580989518,156.5427921860887,140.50534872237446,137.29453539983405,723.509042681458,966.2122015915139,1226.7558877903732,2101.4348525038226,3258.4191785226335,2422.292741741023
25NW_P1,25NW,2014-10-05,2014-10-05,2014,October,2.09,12.12,599,"POLYGON ((523543.5100708008 4517665.176086426, 523542.0398136958 4517665.248315525, 523540.5837159705 4517665.46430722, 523539.155800642 4517665.82198139, 523537.7698193153 4517666.317893438, 523536.43911974836 4517666.947267461, 523535.1765173055 4517667.704042241, 523533.99417153833 4517668.580929626, 523532.90346908296 4517669.569484708, 523531.9149140003 4517670.660187163, 523531.03802661627 4517671.842532931, 523530.2812518356 4517673.105135374, 523529.6518778131 4517674.4358349405, 523529.1559657648 4517675.8218162665, 523528.7982915947 4517677.249731596, 523528.5822999007 4517678.7058293205, 523528.5100708008 4517680.176086426, 523528.5100708008 4517814.176086426, 523528.5822999007 4517815.646343531, 523528.7982915947 4517817.102441256, 523529.1559657648 4517818.530356585, 523529.6518778131 4517819.916337911, 523530.2812518356 4517821.247037478, 523531.03802661627 4517822.509639921, 523531.9149140003 4517823.691985688, 523532.90346908296 4517824.782688144, 523533.99417153833 4517825.771243226, 523535.1765173055 4517826.648130611, 523536.43911974836 4517827.404905391, 523537.7698193153 4517828.0342794135, 523539.155800642 4517828.530191462, 523540.5837159705 4517828.887865632, 523542.0398136958 4517829.103857326, 523543.5100708008 4517829.176086426, 523649.5601196289 4517829.176086426, 523651.03037673386 4517829.103857326, 523652.4864744592 4517828.887865632, 523653.9143897877 4517828.530191462, 523655.3003711144 4517828.0342794135, 523656.6310706813 4517827.404905391, 523657.8936731242 4517826.648130611, 523659.07601889136 4517825.771243226, 523660.16672134673 4517824.782688144, 523661.1552764294 4517823.691985688, 523662.0321638134 4517822.509639921, 523662.7889385941 4517821.247037478, 523663.4183126166 4517819.916337911, 523663.9142246649 4517818.530356585, 523664.27189883497 4517817.102441256, 523664.487890529 4517815.646343531, 523664.5601196289 4517814.176086426, 523664.5601196289 4517680.176086426, 523664.487890529 4517678.7058293205, 523664.27189883497 4517677.249731596, 523663.9142246649 4517675.8218162665, 523663.4183126166 4517674.4358349405, 523662.7889385941 4517673.105135374, 523662.0321638134 4517671.842532931, 523661.1552764294 4517670.660187163, 523660.16672134673 4517669.569484708, 523659.07601889136 4517668.580929626, 523657.8936731242 4517667.704042241, 523656.6310706813 4517666.947267461, 523655.3003711144 4517666.317893438, 523653.9143897877 4517665.82198139, 523652.4864744592 4517665.46430722, 523651.03037673386 4517665.248315525, 523649.5601196289 4517665.176086426, 523543.5100708008 4517665.176086426))",0.27048320671955306,15.904649901903724,0.16086597507558742,0.18984259245716895,-0.01889586867198479,149.94925818830524,151.81422882487942,136.11898609409678,155.1011077250713,135.32113203501086,131.46471134282007,778.8070090828728,1062.8198697853893,1326.4191785226296,2310.641266779203,3318.2798006591183,2398.7877180291025
7SE_P3,7SE,2014-10-05,2014-10-05,2014,October,2.41,19.92,826,"POLYGON ((524714.5855102539 4521256.873291016, 524713.115253149 4521256.945520115, 524711.6591554236 4521257.16151181, 524710.2312400951 4521257.51918598, 524708.8452587684 4521258.015098028, 524707.5145592015 4521258.6444720505, 524706.2519567586 4521259.401246831, 524705.0696109914 4521260.278134216, 524703.9789085361 4521261.266689298, 524702.9903534534 4521262.357391753, 524702.1134660693 4521263.539737521, 524701.3566912886 4521264.802339964, 524700.7273172663 4521266.13303953, 524700.2314052179 4521267.519020856, 524699.8737310478 4521268.9469361855, 524699.6577393538 4521270.40303391, 524699.5855102539 4521271.873291016, 524699.5855102539 4521405.873291016, 524699.6577393538 4521407.343548121, 524699.8737310478 4521408.799645846, 524700.2314052179 4521410.227561175, 524700.7273172663 4521411.613542501, 524701.3566912886 4521412.944242068, 524702.1134660693 4521414.2068445105, 524702.9903534534 4521415.389190278, 524703.9789085361 4521416.4798927335, 524705.0696109914 4521417.468447816, 524706.2519567586 4521418.3453352, 524707.5145592015 4521419.102109981, 524708.8452587684 4521419.731484003, 524710.2312400951 4521420.227396051, 524711.6591554236 4521420.585070222, 524713.115253149 4521420.801061916, 524714.5855102539 4521420.873291016, 524820.6354980469 4521420.873291016, 524822.1057551518 4521420.801061916, 524823.5618528771 4521420.585070222, 524824.9897682057 4521420.227396051, 524826.3757495324 4521419.731484003, 524827.7064490992 4521419.102109981, 524828.9690515422 4521418.3453352, 524830.1513973094 4521417.468447816, 524831.2420997646 4521416.4798927335, 524832.2306548473 4521415.389190278, 524833.1075422314 4521414.2068445105, 524833.8643170121 4521412.944242068, 524834.4936910345 4521411.613542501, 524834.9896030829 4521410.227561175, 524835.3472772529 4521408.799645846, 524835.563268947 4521407.343548121, 524835.6354980469 4521405.873291016, 524835.6354980469 4521271.873291016, 524835.563268947 4521270.40303391, 524835.3472772529 4521268.9469361855, 524834.9896030829 4521267.519020856, 524834.4936910345 4521266.13303953, 524833.8643170121 4521264.802339964, 524833.1075422314 4521263.539737521, 524832.2306548473 4521262.357391753, 524831.2420997646 4521261.266689298, 524830.1513973094 4521260.278134216, 524828.9690515422 4521259.401246831, 524827.7064490992 4521258.6444720505, 524826.3757495324 4521258.015098028, 524824.9897682057 4521257.51918598, 524823.5618528771 4521257.16151181, 524822.1057551518 4521256.945520115, 524820.6354980469 4521256.873291016, 524714.5855102539 4521256.873291016))",0.2361357999603383,14.01116141908573,0.12781724045109344,0.19254711108680783,-0.11263681755661129,156.6892064925905,157.38040706938713,146.41392520697315,159.21677309799475,145.76518824389507,142.98970552947733,768.5362912949137,1004.8271039305544,1247.6435977815315,2020.648259786195,3274.276263965926,2533.9053130777324
24W_P4,24W,2014-10-05,2014-10-05,2014,October,2.38,16.91,751,"POLYGON ((522547.33807373047 4518813.045288086, 522545.8678166255 4518813.117517185, 522544.4117189002 4518813.33350888, 522542.98380357167 4518813.69118305, 522541.597822245 4518814.187095098, 522540.26712267805 4518814.816469121, 522539.0045202352 4518815.573243901, 522537.822174468 4518816.450131286, 522536.73147201265 4518817.438686368, 522535.74291693 4518818.529388824, 522534.86602954596 4518819.711734591, 522534.10925476527 4518820.974337034, 522533.4798807428 4518822.305036601, 522532.98396869446 4518823.691017927, 522532.6262945244 4518825.118933256, 522532.4103028304 4518826.575030981, 522532.33807373047 4518828.045288086, 522532.33807373047 4518962.045288086, 522532.4103028304 4518963.515545191, 522532.6262945244 4518964.971642916, 522532.98396869446 4518966.399558245, 522533.4798807428 4518967.785539571, 522534.10925476527 4518969.116239138, 522534.86602954596 4518970.378841581, 522535.74291693 4518971.561187348, 522536.73147201265 4518972.651889804, 522537.822174468 4518973.640444886, 522539.0045202352 4518974.517332271, 522540.26712267805 4518975.274107051, 522541.597822245 4518975.903481074, 522542.98380357167 4518976.399393122, 522544.4117189002 4518976.757067292, 522545.8678166255 4518976.9730589865, 522547.33807373047 4518977.045288086, 522653.38787841797 4518977.045288086, 522654.8581355229 4518976.9730589865, 522656.31423324824 4518976.757067292, 522657.74214857677 4518976.399393122, 522659.12812990346 4518975.903481074, 522660.4588294704 4518975.274107051, 522661.72143191326 4518974.517332271, 522662.9037776804 4518973.640444886, 522663.9944801358 4518972.651889804, 522664.98303521844 4518971.561187348, 522665.8599226025 4518970.378841581, 522666.6166973832 4518969.116239138, 522667.24607140565 4518967.785539571, 522667.741983454 4518966.399558245, 522668.099657624 4518964.971642916, 522668.31564931804 4518963.515545191, 522668.38787841797 4518962.045288086, 522668.38787841797 4518828.045288086, 522668.31564931804 4518826.575030981, 522668.099657624 4518825.118933256, 522667.741983454 4518823.691017927, 522667.24607140565 4518822.305036601, 522666.6166973832 4518820.974337034, 522665.8599226025 4518819.711734591, 522664.98303521844 4518818.529388824, 522663.9944801358 4518817.438686368, 522662.9037776804 4518816.450131286, 522661.72143191326 4518815.573243901, 522660.4588294704 4518814.816469121, 522659.12812990346 4518814.187095098, 522657.74214857677 4518813.69118305, 522656.31423324824 4518813.33350888, 522654.8581355229 4518813.117517185, 522653.38787841797 4518813.045288086, 522547.33807373047 4518813.045288086))",0.24561957956521402,17.403607709004984,0.168121121396808,0.19746504386159525,-0.04816830420047745,151.55560966205064,152.11632390328816,139.95306971791922,154.20093447750838,139.38814334792335,136.5938613038572,783.4422377622394,1053.8837296037318,1327.867692307695,2192.124662004667,3389.6093240093314,2415.763356643362
25SE_P1,25SE,2014-10-05,2014-10-05,2014,October,2.42,13.81,683,"POLYGON ((523744.7221069336 4517321.581726074, 523743.25184982864 4517321.653955174, 523741.7957521033 4517321.869946868, 523740.3678367748 4517322.227621038, 523738.9818554481 4517322.7235330865, 523737.6511558812 4517323.352907109, 523736.3885534383 4517324.109681889, 523735.20620767114 4517324.986569274, 523734.11550521577 4517325.975124356, 523733.1269501331 4517327.065826812, 523732.2500627491 4517328.248172579, 523731.4932879684 4517329.510775022, 523730.8639139459 4517330.841474589, 523730.3680018976 4517332.227455915, 523730.01032772753 4517333.655371244, 523729.7943360335 4517335.111468969, 523729.7221069336 4517336.581726074, 523729.7221069336 4517470.581726074, 523729.7943360335 4517472.0519831795, 523730.01032772753 4517473.508080904, 523730.3680018976 4517474.9359962335, 523730.8639139459 4517476.3219775595, 523731.4932879684 4517477.652677126, 523732.2500627491 4517478.915279569, 523733.1269501331 4517480.097625337, 523734.11550521577 4517481.188327792, 523735.20620767114 4517482.176882874, 523736.3885534383 4517483.053770259, 523737.6511558812 4517483.810545039, 523738.9818554481 4517484.439919062, 523740.3678367748 4517484.93583111, 523741.7957521033 4517485.29350528, 523743.25184982864 4517485.509496975, 523744.7221069336 4517485.581726074, 523850.77209472656 4517485.581726074, 523852.2423518315 4517485.509496975, 523853.69844955683 4517485.29350528, 523855.12636488536 4517484.93583111, 523856.51234621205 4517484.439919062, 523857.843045779 4517483.810545039, 523859.10564822186 4517483.053770259, 523860.287993989 4517482.176882874, 523861.3786964444 4517481.188327792, 523862.36725152703 4517480.097625337, 523863.2441389111 4517478.915279569, 523864.00091369177 4517477.652677126, 523864.63028771424 4517476.3219775595, 523865.12619976257 4517474.9359962335, 523865.4838739326 4517473.508080904, 523865.69986562664 4517472.0519831795, 523865.77209472656 4517470.581726074, 523865.77209472656 4517336.581726074, 523865.69986562664 4517335.111468969, 523865.4838739326 4517333.655371244, 523865.12619976257 4517332.227455915, 523864.63028771424 4517330.841474589, 523864.00091369177 4517329.510775022, 523863.2441389111 4517328.248172579, 523862.36725152703 4517327.065826812, 523861.3786964444 4517325.975124356, 523860.287993989 4517324.986569274, 523859.10564822186 4517324.109681889, 523857.843045779 4517323.352907109, 523856.51234621205 4517322.7235330865, 523855.12636488536 4517322.227621038, 523853.69844955683 4517321.869946868, 523852.2423518315 4517321.653955174, 523850.77209472656 4517321.581726074, 523744.7221069336 4517321.581726074))",0.27288479044807445,16.132915952928315,0.1646241787161563,0.19028643891259145,-0.012644329724418996,149.91214538670795,151.56372754116262,135.8693213933959,154.67689261966927,135.04151098846577,131.21996324776325,760.2261072261088,1041.8956643356667,1306.8445687645717,2287.5974825174876,3271.0728205128275,2346.2452214452264
24W_P3,24W,2014-10-05,2014-10-05,2014,October,2.09,12.5,608,"POLYGON ((522752.5408935547 4518661.061889648, 522751.07063644973 4518661.134118748, 522749.6145387244 4518661.350110442, 522748.1866233959 4518661.707784613, 522746.8006420692 4518662.203696661, 522745.46994250227 4518662.833070683, 522744.2073400594 4518663.589845464, 522743.02499429224 4518664.466732848, 522741.93429183686 4518665.455287931, 522740.9457367542 4518666.545990386, 522740.0688493702 4518667.728336154, 522739.3120745895 4518668.990938596, 522738.682700567 4518670.321638163, 522738.1867885187 4518671.707619489, 522737.8291143486 4518673.135534818, 522737.6131226546 4518674.591632543, 522737.5408935547 4518676.061889648, 522737.5408935547 4518810.061889648, 522737.6131226546 4518811.532146754, 522737.8291143486 4518812.988244479, 522738.1867885187 4518814.416159808, 522738.682700567 4518815.802141134, 522739.3120745895 4518817.1328407, 522740.0688493702 4518818.395443143, 522740.9457367542 4518819.577788911, 522741.93429183686 4518820.668491366, 522743.02499429224 4518821.657046448, 522744.2073400594 4518822.533933833, 522745.46994250227 4518823.290708614, 522746.8006420692 4518823.920082636, 522748.1866233959 4518824.415994684, 522749.6145387244 4518824.7736688545, 522751.07063644973 4518824.989660549, 522752.5408935547 4518825.061889648, 522858.59088134766 4518825.061889648, 522860.0611384526 4518824.989660549, 522861.5172361779 4518824.7736688545, 522862.94515150646 4518824.415994684, 522864.33113283315 4518823.920082636, 522865.6618324001 4518823.290708614, 522866.92443484295 4518822.533933833, 522868.1067806101 4518821.657046448, 522869.1974830655 4518820.668491366, 522870.1860381481 4518819.577788911, 522871.06292553217 4518818.395443143, 522871.81970031286 4518817.1328407, 522872.44907433534 4518815.802141134, 522872.94498638366 4518814.416159808, 522873.3026605537 4518812.988244479, 522873.51865224773 4518811.532146754, 522873.59088134766 4518810.061889648, 522873.59088134766 4518676.061889648, 522873.51865224773 4518674.591632543, 522873.3026605537 4518673.135534818, 522872.94498638366 4518671.707619489, 522872.44907433534 4518670.321638163, 522871.81970031286 4518668.990938596, 522871.06292553217 4518667.728336154, 522870.1860381481 4518666.545990386, 522869.1974830655 4518665.455287931, 522868.1067806101 4518664.466732848, 522866.92443484295 4518663.589845464, 522865.6618324001 4518662.833070683, 522864.33113283315 4518662.203696661, 522862.94515150646 4518661.707784613, 522861.5172361779 4518661.350110442, 522860.0611384526 4518661.134118748, 522858.59088134766 4518661.061889648, 522752.5408935547 4518661.061889648))",0.24993097114678064,17.0534158499385,0.16598856890482927,0.19717688548958123,-0.04538221613858365,151.2958880357439,151.64485481598746,138.9712624322308,153.59221419712125,138.3209661019933,135.49540881907416,786.880093240095,1062.3941258741281,1344.6561305361333,2240.22834498835,3428.8885780885857,2454.377156177161
7SE_P2,7SE,2014-10-05,2014-10-05,2014,October,2.44,17.22,766,"POLYGON ((524714.9223022461 4521507.62310791, 524713.4520451411 4521507.69533701, 524711.9959474158 4521507.911328704, 524710.5680320873 4521508.269002874, 524709.1820507606 4521508.764914922, 524707.8513511937 4521509.394288945, 524706.5887487507 4521510.151063725, 524705.4064029836 4521511.02795111, 524704.3157005283 4521512.016506192, 524703.3271454456 4521513.107208648, 524702.4502580615 4521514.289554415, 524701.6934832808 4521515.552156858, 524701.0641092585 4521516.882856425, 524700.5681972101 4521518.268837751, 524700.21052304 4521519.69675308, 524699.994531346 4521521.152850805, 524699.9223022461 4521522.62310791, 524699.9223022461 4521656.62310791, 524699.994531346 4521658.093365015, 524700.21052304 4521659.54946274, 524700.5681972101 4521660.977378069, 524701.0641092585 4521662.363359395, 524701.6934832808 4521663.694058962, 524702.4502580615 4521664.956661405, 524703.3271454456 4521666.139007173, 524704.3157005283 4521667.229709628, 524705.4064029836 4521668.21826471, 524706.5887487507 4521669.095152095, 524707.8513511937 4521669.851926875, 524709.1820507606 4521670.481300898, 524710.5680320873 4521670.977212946, 524711.9959474158 4521671.334887116, 524713.4520451411 4521671.550878811, 524714.9223022461 4521671.62310791, 524820.9722900391 4521671.62310791, 524822.442547144 4521671.550878811, 524823.8986448693 4521671.334887116, 524825.3265601979 4521670.977212946, 524826.7125415246 4521670.481300898, 524828.0432410914 4521669.851926875, 524829.3058435344 4521669.095152095, 524830.4881893016 4521668.21826471, 524831.5788917568 4521667.229709628, 524832.5674468395 4521666.139007173, 524833.4443342236 4521664.956661405, 524834.2011090043 4521663.694058962, 524834.8304830267 4521662.363359395, 524835.3263950751 4521660.977378069, 524835.6840692451 4521659.54946274, 524835.9000609391 4521658.093365015, 524835.9722900391 4521656.62310791, 524835.9722900391 4521522.62310791, 524835.9000609391 4521521.152850805, 524835.6840692451 4521519.69675308, 524835.3263950751 4521518.268837751, 524834.8304830267 4521516.882856425, 524834.2011090043 4521515.552156858, 524833.4443342236 4521514.289554415, 524832.5674468395 4521513.107208648, 524831.5788917568 4521512.016506192, 524830.4881893016 4521511.02795111, 524829.3058435344 4521510.151063725, 524828.0432410914 4521509.394288945, 524826.7125415246 4521508.764914922, 524825.3265601979 4521508.269002874, 524823.8986448693 4521507.911328704, 524822.442547144 4521507.69533701, 524820.9722900391 4521507.62310791, 524714.9223022461 4521507.62310791))",0.23353358417891393,13.749023694613728,0.12439674070204204,0.18826690125477114,-0.11089334434216863,156.42070789135875,156.4599293892832,145.75548038573496,157.79930725812605,145.05682282475343,142.53083824562304,787.9345654345672,1028.8139360639384,1286.3242590742618,2070.4486346986387,3320.071511821519,2585.7654012654066
