Id,Date,Year,NDVI_smooth_avg,Source
scn.loam,2000-04-06,2000,0.11814288385321194,LMF
scn.loam,2000-04-07,2000,0.11940642222840375,LMF
scn.loam,2000-04-08,2000,0.12071110359970294,LMF
scn.loam,2000-04-09,2000,0.1220553202345144,LMF
scn.loam,2000-04-10,2000,0.12343720440676965,LMF
scn.loam,2000-04-11,2000,0.12485475369818179,LMF
scn.loam,2000-04-12,2000,0.1263061977746401,LMF
scn.loam,2000-04-13,2000,0.12778978371495542,LMF
scn.loam,2000-04-14,2000,0.12930394350726573,LMF
scn.loam,2000-04-15,2000,0.13084651133133748,LMF
scn.loam,2000-04-16,2000,0.13241642062105036,LMF
scn.loam,2000-04-17,2000,0.1340120029204262,LMF
scn.loam,2000-04-18,2000,0.1356316821238933,LMF
scn.loam,2000-04-19,2000,0.13727428285619245,LMF
scn.loam,2000-04-20,2000,0.1389382789788156,LMF
scn.loam,2000-04-21,2000,0.14062218809145152,LMF
scn.loam,2000-04-22,2000,0.1423256666305135,LMF
scn.loam,2000-04-23,2000,0.14404732639746298,LMF
scn.loam,2000-04-24,2000,0.14578538151381482,LMF
scn.loam,2000-04-25,2000,0.14753596327346924,LMF
scn.loam,2000-04-26,2000,0.14929828317504537,LMF
scn.loam,2000-04-27,2000,0.1510743733620619,LMF
scn.loam,2000-04-28,2000,0.15286317160613805,LMF
scn.loam,2000-04-29,2000,0.15466350993523598,LMF
scn.loam,2000-04-30,2000,0.15647309119584193,LMF
scn.loam,2000-05-01,2000,0.1582845550605427,LMF
scn.loam,2000-05-02,2000,0.1601063527134075,LMF
scn.loam,2000-05-03,2000,0.16192104482742253,LMF
scn.loam,2000-05-04,2000,0.1637375703399174,LMF
scn.loam,2000-05-05,2000,0.16555471956703538,LMF
scn.loam,2000-05-06,2000,0.16737051824279922,LMF
scn.loam,2000-05-07,2000,0.16918846728288323,LMF
scn.loam,2000-05-08,2000,0.17100148128376205,LMF
scn.loam,2000-05-09,2000,0.17283746994097834,LMF
scn.loam,2000-05-10,2000,0.17440412910340264,LMF
scn.loam,2000-05-11,2000,0.17603364359901005,LMF
scn.loam,2000-05-12,2000,0.17755258942022528,LMF
scn.loam,2000-05-13,2000,0.1790846085529713,LMF
scn.loam,2000-05-14,2000,0.18059809101205543,LMF
scn.loam,2000-05-15,2000,0.18200919270406496,LMF
scn.loam,2000-05-16,2000,0.18345393760311932,LMF
scn.loam,2000-05-17,2000,0.18488883821795007,LMF
scn.loam,2000-05-18,2000,0.18629224310131665,LMF
scn.loam,2000-05-19,2000,0.187713151647048,LMF
scn.loam,2000-05-20,2000,0.18914838741602114,LMF
scn.loam,2000-05-21,2000,0.1905926809629184,LMF
scn.loam,2000-05-22,2000,0.19207782287535358,LMF
scn.loam,2000-05-23,2000,0.193512416559409,LMF
scn.loam,2000-05-24,2000,0.194800378244599,LMF
scn.loam,2000-05-25,2000,0.19600656266298205,LMF
scn.loam,2000-05-26,2000,0.19713538599127223,LMF
scn.loam,2000-05-27,2000,0.19817708814323293,LMF
scn.loam,2000-05-28,2000,0.19913832344320506,LMF
scn.loam,2000-05-29,2000,0.2000009709409084,LMF
scn.loam,2000-05-30,2000,0.20077497984736475,LMF
scn.loam,2000-05-31,2000,0.20124979659515985,LMF
scn.loam,2000-06-01,2000,0.20162646755230862,LMF
scn.loam,2000-06-02,2000,0.20186857340133338,LMF
scn.loam,2000-06-03,2000,0.2021407069409953,LMF
scn.loam,2000-06-04,2000,0.2024068698655921,LMF
scn.loam,2000-06-05,2000,0.20262489942307685,LMF
scn.loam,2000-06-06,2000,0.20276127476286152,LMF
scn.loam,2000-06-07,2000,0.2028860878532781,LMF
scn.loam,2000-06-08,2000,0.2029209190900726,LMF
scn.loam,2000-06-09,2000,0.2029310567045041,LMF
scn.loam,2000-06-10,2000,0.20288714206649364,LMF
scn.loam,2000-06-11,2000,0.20275623227427267,LMF
scn.loam,2000-06-12,2000,0.20266815327318477,LMF
scn.loam,2000-06-13,2000,0.20248472460028247,LMF
scn.loam,2000-06-14,2000,0.20228417018706252,LMF
scn.loam,2000-06-15,2000,0.20200036923731252,LMF
scn.loam,2000-06-16,2000,0.20187360466916163,LMF
scn.loam,2000-06-17,2000,0.2017659647712472,LMF
scn.loam,2000-06-18,2000,0.20158458982239716,LMF
scn.loam,2000-06-19,2000,0.20141801567827639,LMF
scn.loam,2000-06-20,2000,0.2013462330818787,LMF
scn.loam,2000-06-21,2000,0.20129006585474224,LMF
scn.loam,2000-06-22,2000,0.2012935508523938,LMF
scn.loam,2000-06-23,2000,0.20129853166801137,LMF
scn.loam,2000-06-24,2000,0.20133415498953838,LMF
scn.loam,2000-06-25,2000,0.20146996157224076,LMF
scn.loam,2000-06-26,2000,0.20158820591133253,LMF
scn.loam,2000-06-27,2000,0.20167953947320696,LMF
scn.loam,2000-06-28,2000,0.2016627741146928,LMF
scn.loam,2000-06-29,2000,0.20164510023558002,LMF
scn.loam,2000-06-30,2000,0.201492300367528,LMF
scn.loam,2000-07-01,2000,0.20141574758460418,LMF
scn.loam,2000-07-02,2000,0.20126254839344618,LMF
scn.loam,2000-07-03,2000,0.2010604805930942,LMF
scn.loam,2000-07-04,2000,0.20086304977338704,LMF
scn.loam,2000-07-05,2000,0.20054834005399863,LMF
scn.loam,2000-07-06,2000,0.20033798328684263,LMF
scn.loam,2000-07-07,2000,0.20002719601012256,LMF
scn.loam,2000-07-08,2000,0.19966551238300922,LMF
scn.loam,2000-07-09,2000,0.19915489727099173,LMF
scn.loam,2000-07-10,2000,0.19867280489292427,LMF
scn.loam,2000-07-11,2000,0.19818300756571106,LMF
scn.loam,2000-07-12,2000,0.19748837126679197,LMF
scn.loam,2000-07-13,2000,0.19685092816494876,LMF
scn.loam,2000-07-14,2000,0.19619670316614063,LMF
scn.loam,2000-07-15,2000,0.1954154216450646,LMF
scn.loam,2000-07-16,2000,0.19484238127613202,LMF
scn.loam,2000-07-17,2000,0.19439468125994772,LMF
scn.loam,2000-07-18,2000,0.19396266208532087,LMF
scn.loam,2000-07-19,2000,0.19367267602913366,LMF
scn.loam,2000-07-20,2000,0.19347920329499985,LMF
scn.loam,2000-07-21,2000,0.19330410031071182,LMF
scn.loam,2000-07-22,2000,0.19296308076892907,LMF
scn.loam,2000-07-23,2000,0.19274043511297184,LMF
scn.loam,2000-07-24,2000,0.19256249861182317,LMF
scn.loam,2000-07-25,2000,0.19241090146376338,LMF
scn.loam,2000-07-26,2000,0.19236984443948574,LMF
scn.loam,2000-07-27,2000,0.1923546212897811,LMF
scn.loam,2000-07-28,2000,0.19205180862702398,LMF
scn.loam,2000-07-29,2000,0.19204747686128967,LMF
scn.loam,2000-07-30,2000,0.1918557655783137,LMF
scn.loam,2000-07-31,2000,0.1921200209073487,LMF
scn.loam,2000-08-01,2000,0.1924271671635545,LMF
scn.loam,2000-08-02,2000,0.19293588165217848,LMF
scn.loam,2000-08-03,2000,0.19355600600881318,LMF
scn.loam,2000-08-04,2000,0.19451188283721696,LMF
scn.loam,2000-08-05,2000,0.19523463970468935,LMF
scn.loam,2000-08-06,2000,0.19613570668175057,LMF
scn.loam,2000-08-07,2000,0.19707118882522442,LMF
scn.loam,2000-08-08,2000,0.1980628659857891,LMF
scn.loam,2000-08-09,2000,0.19919444500171757,LMF
scn.loam,2000-08-10,2000,0.20040648260729876,LMF
scn.loam,2000-08-11,2000,0.2018991906549532,LMF
scn.loam,2000-08-12,2000,0.20339308355786656,LMF
scn.loam,2000-08-13,2000,0.20544610074943254,LMF
scn.loam,2000-08-14,2000,0.20740245084441516,LMF
scn.loam,2000-08-15,2000,0.20954222851317117,LMF
scn.loam,2000-08-16,2000,0.2123171023574082,LMF
scn.loam,2000-08-17,2000,0.21541251124440036,LMF
scn.loam,2000-08-18,2000,0.218830721119956,LMF
scn.loam,2000-08-19,2000,0.22272037704987316,LMF
scn.loam,2000-08-20,2000,0.22681245831948912,LMF
scn.loam,2000-08-21,2000,0.2310599363724302,LMF
scn.loam,2000-08-22,2000,0.23537127881827197,LMF
scn.loam,2000-08-23,2000,0.2397732799143348,LMF
scn.loam,2000-08-24,2000,0.2440992818935888,LMF
scn.loam,2000-08-25,2000,0.24840876554874475,LMF
scn.loam,2000-08-26,2000,0.25262373169558217,LMF
scn.loam,2000-08-27,2000,0.2567670358398591,LMF
scn.loam,2000-08-28,2000,0.2608170209747989,LMF
scn.loam,2000-08-29,2000,0.2647247704454225,LMF
scn.loam,2000-08-30,2000,0.26861884227884714,LMF
scn.loam,2000-08-31,2000,0.27216005731589543,LMF
scn.loam,2000-09-01,2000,0.2761172868061498,LMF
scn.loam,2000-09-02,2000,0.2799432215416822,LMF
scn.loam,2000-09-03,2000,0.2838240799166673,LMF
scn.loam,2000-09-04,2000,0.2872106843035038,LMF
scn.loam,2000-09-05,2000,0.28999542635105247,LMF
scn.loam,2000-09-06,2000,0.29251035708133966,LMF
scn.loam,2000-09-07,2000,0.2942399960168836,LMF
scn.loam,2000-09-08,2000,0.2949033677577972,LMF
scn.loam,2000-09-09,2000,0.295110821723938,LMF
scn.loam,2000-09-10,2000,0.293951766820482,LMF
scn.loam,2000-09-11,2000,0.29268798852045774,LMF
scn.loam,2000-09-12,2000,0.29093304135088094,LMF
scn.loam,2000-09-13,2000,0.2889988570775912,LMF
scn.loam,2000-09-14,2000,0.28681456345295986,LMF
scn.loam,2000-09-15,2000,0.28468670434234167,LMF
scn.loam,2000-09-16,2000,0.2827417750636053,LMF
scn.loam,2000-09-17,2000,0.2804723422876692,LMF
scn.loam,2000-09-18,2000,0.2787930716113509,LMF
scn.loam,2000-09-19,2000,0.27674410477617783,LMF
scn.loam,2000-09-20,2000,0.27476666435955654,LMF
scn.loam,2000-09-21,2000,0.2726951710475909,LMF
scn.loam,2000-09-22,2000,0.27073024568068277,LMF
scn.loam,2000-09-23,2000,0.26853248829940507,LMF
scn.loam,2000-09-24,2000,0.2663947628266423,LMF
scn.loam,2000-09-25,2000,0.2638574499281979,LMF
scn.loam,2000-09-26,2000,0.2611718423067117,LMF
scn.loam,2000-09-27,2000,0.2582142926715605,LMF
scn.loam,2000-09-28,2000,0.2551096099018655,LMF
scn.loam,2000-09-29,2000,0.2518584789455227,LMF
scn.loam,2000-09-30,2000,0.2485647101965074,LMF
scn.loam,2000-10-01,2000,0.24557263140955699,LMF
scn.loam,2000-10-02,2000,0.24254150583807593,LMF
scn.loam,2000-10-03,2000,0.2394281008094388,LMF
scn.loam,2000-10-04,2000,0.23626647850195986,LMF
scn.loam,2000-10-05,2000,0.23304086681033126,LMF
scn.loam,2000-10-06,2000,0.229932530920183,LMF
scn.loam,2000-10-07,2000,0.22674010477987105,LMF
scn.loam,2000-10-08,2000,0.22360246872168413,LMF
scn.loam,2000-10-09,2000,0.2203382342673696,LMF
scn.loam,2000-10-10,2000,0.21715420038108252,LMF
scn.loam,2000-10-11,2000,0.21392705025107855,LMF
scn.loam,2000-10-12,2000,0.2107723465661138,LMF
scn.loam,2000-10-13,2000,0.20804970646497056,LMF
scn.loam,2000-10-14,2000,0.20512527229215238,LMF
scn.loam,2000-10-15,2000,0.20231369809038122,LMF
scn.loam,2000-10-16,2000,0.19971361273431346,LMF
scn.loam,2000-10-17,2000,0.19737775508859873,LMF
scn.loam,2000-10-18,2000,0.19501100349229739,LMF
scn.loam,2000-10-19,2000,0.19269259505023056,LMF
scn.loam,2000-10-20,2000,0.1902487147057157,LMF
scn.loam,2000-10-21,2000,0.18780784589602412,LMF
scn.loam,2000-10-22,2000,0.18529924981800996,LMF
scn.loam,2000-10-23,2000,0.18262602730642374,LMF
scn.loam,2000-10-24,2000,0.18011485823885853,LMF
scn.loam,2000-10-25,2000,0.17758292010916835,LMF
scn.loam,2000-10-26,2000,0.17514883347524401,LMF
scn.loam,2000-10-27,2000,0.17271399535152593,LMF
scn.loam,2000-10-28,2000,0.1703347597334779,LMF
scn.loam,2000-10-29,2000,0.16800910694251217,LMF
scn.loam,2000-10-30,2000,0.1657226566631247,LMF
scn.loam,2000-10-31,2000,0.16348687874604065,LMF
scn.loam,2000-11-01,2000,0.161248554954144,LMF
scn.loam,2000-11-02,2000,0.15894751608694252,LMF
scn.loam,2000-11-03,2000,0.15661391005340491,LMF
scn.loam,2000-11-04,2000,0.15427722988253567,LMF
scn.loam,2000-11-05,2000,0.1518052424163958,LMF
scn.loam,2000-11-06,2000,0.14932159062941253,LMF
scn.loam,2000-11-07,2000,0.14671854017031455,LMF
scn.loam,2000-11-08,2000,0.14424674550511746,LMF
scn.loam,2000-11-09,2000,0.1418933545529597,LMF
scn.loam,2000-11-10,2000,0.13971646072070187,LMF
scn.loam,2000-11-11,2000,0.13768884456695585,LMF
scn.loam,2000-11-12,2000,0.13575358387131445,LMF
scn.loam,2000-11-13,2000,0.1340300412259974,LMF
scn.loam,2000-11-14,2000,0.1324326555787148,LMF
scn.loam,2000-11-15,2000,0.13106746527936677,LMF
scn.loam,2000-11-16,2000,0.1299116841082943,LMF
scn.loam,2000-11-17,2000,0.12887628365213066,LMF
scn.loam,2000-11-18,2000,0.12796976560523463,LMF
scn.loam,2000-11-19,2000,0.12717679677177657,LMF
scn.loam,2000-11-20,2000,0.12642950440668715,LMF
scn.loam,2000-11-21,2000,0.12571283211028067,LMF
scn.loam,2000-11-22,2000,0.12493506860063876,LMF
scn.loam,2000-11-23,2000,0.12420876557419541,LMF
scn.loam,2000-11-24,2000,0.12343925828776262,LMF
scn.loam,2000-11-25,2000,0.12268229151514133,LMF
scn.loam,2000-11-26,2000,0.12191880994777955,LMF
scn.loam,2000-11-27,2000,0.12116323234140827,LMF
scn.loam,2000-11-28,2000,0.12048738576143833,LMF
scn.loam,2000-11-29,2000,0.11988577135203543,LMF
scn.loam,2000-11-30,2000,0.11916676291292153,LMF
scn.loam,2000-12-01,2000,0.11839905027871889,LMF
scn.loam,2000-12-02,2000,0.1176420010056971,LMF
scn.loam,2000-12-03,2000,0.11696218638325116,LMF
scn.loam,2000-12-04,2000,0.11626349533254739,LMF
scn.loam,2000-12-05,2000,0.11556951427968046,LMF
scn.loam,2000-12-06,2000,0.11482015380676297,LMF
scn.loam,2000-12-07,2000,0.11402621293885871,LMF
scn.loam,2000-12-08,2000,0.11321502391204398,LMF
scn.loam,2000-12-09,2000,0.11244566578935938,LMF
scn.loam,2000-12-10,2000,0.11177379800245708,LMF
scn.loam,2000-12-11,2000,0.1110821834582114,LMF
scn.loam,2000-12-12,2000,0.11049314046139233,LMF
scn.loam,2000-12-13,2000,0.10995161580282278,LMF
scn.loam,2000-12-14,2000,0.10952217865683214,LMF
scn.loam,2000-12-15,2000,0.10925774767468309,LMF
scn.loam,2000-12-16,2000,0.10910555340704506,LMF
scn.loam,2000-12-17,2000,0.1089246219440487,LMF
scn.loam,2000-12-18,2000,0.10878127935301164,LMF
scn.loam,2000-12-19,2000,0.10862650214256725,LMF
scn.loam,2000-12-20,2000,0.10838784854161414,LMF
scn.loam,2000-12-21,2000,0.10826985052327308,LMF
scn.loam,2000-12-22,2000,0.10816686718925249,LMF
scn.loam,2000-12-23,2000,0.10803551768486161,LMF
scn.loam,2000-12-24,2000,0.10786110238253024,LMF
scn.loam,2000-12-25,2000,0.10769105331089791,LMF
scn.loam,2000-12-26,2000,0.10743101460205931,LMF
scn.loam,2000-12-27,2000,0.1072223858740537,LMF
scn.loam,2000-12-28,2000,0.1070211453860478,LMF
scn.loam,2000-12-29,2000,0.1067854268215922,LMF
scn.loam,2000-12-30,2000,0.10659562534129058,LMF
scn.loam,2001-01-01,2001,0.10645112073944533,LMF
scn.loam,2001-01-02,2001,0.1063230070002757,LMF
scn.loam,2001-01-03,2001,0.10612373922818077,LMF
scn.loam,2001-01-04,2001,0.10594214382687053,LMF
scn.loam,2001-01-05,2001,0.10580238258104277,LMF
scn.loam,2001-01-06,2001,0.10562957980898918,LMF
scn.loam,2001-01-07,2001,0.10547586872424382,LMF
scn.loam,2001-01-08,2001,0.10536397750371014,LMF
scn.loam,2001-01-09,2001,0.10519803511186251,LMF
scn.loam,2001-01-10,2001,0.10503878344006434,LMF
scn.loam,2001-01-11,2001,0.10490709217946428,LMF
scn.loam,2001-01-12,2001,0.10481229889043434,LMF
scn.loam,2001-01-13,2001,0.10468942784617775,LMF
scn.loam,2001-01-14,2001,0.10458518176104616,LMF
scn.loam,2001-01-15,2001,0.10439499310074536,LMF
scn.loam,2001-01-16,2001,0.10410222415192934,LMF
scn.loam,2001-01-17,2001,0.10376064786576034,LMF
scn.loam,2001-01-18,2001,0.10336214054320285,LMF
scn.loam,2001-01-19,2001,0.10289123818421521,LMF
scn.loam,2001-01-20,2001,0.102455744812652,LMF
scn.loam,2001-01-21,2001,0.10205096111304615,LMF
scn.loam,2001-01-22,2001,0.10167849747820563,LMF
scn.loam,2001-01-23,2001,0.1013329386766877,LMF
scn.loam,2001-01-24,2001,0.10102271464981194,LMF
scn.loam,2001-01-25,2001,0.10075649884645949,LMF
scn.loam,2001-01-26,2001,0.10052883583908034,LMF
scn.loam,2001-01-27,2001,0.1002841621675452,LMF
scn.loam,2001-01-28,2001,0.10001904521833963,LMF
scn.loam,2001-01-29,2001,0.09972859481177564,LMF
scn.loam,2001-01-30,2001,0.09940948499261575,LMF
scn.loam,2001-01-31,2001,0.0990557988316203,LMF
scn.loam,2001-02-01,2001,0.0986178432216519,LMF
scn.loam,2001-02-02,2001,0.0979834745461239,LMF
scn.loam,2001-02-03,2001,0.09723295682575517,LMF
scn.loam,2001-02-04,2001,0.09663197727477443,LMF
scn.loam,2001-02-05,2001,0.09595354337176795,LMF
scn.loam,2001-02-06,2001,0.09531658808585773,LMF
scn.loam,2001-02-07,2001,0.09461210865921009,LMF
scn.loam,2001-02-08,2001,0.09388414922844107,LMF
scn.loam,2001-02-09,2001,0.09339260618532295,LMF
scn.loam,2001-02-10,2001,0.0929060733280954,LMF
scn.loam,2001-02-11,2001,0.09246974418669543,LMF
scn.loam,2001-02-12,2001,0.09200245861583489,LMF
scn.loam,2001-02-13,2001,0.09159679152731658,LMF
scn.loam,2001-02-14,2001,0.09109047923057298,LMF
scn.loam,2001-02-15,2001,0.09048116419518855,LMF
scn.loam,2001-02-16,2001,0.08994843518519786,LMF
scn.loam,2001-02-17,2001,0.08949137239888258,LMF
scn.loam,2001-02-18,2001,0.08908808169776478,LMF
scn.loam,2001-02-19,2001,0.08872923489951147,LMF
scn.loam,2001-02-20,2001,0.08845902553220102,LMF
scn.loam,2001-02-21,2001,0.08806452601507404,LMF
scn.loam,2001-02-22,2001,0.08777307496435592,LMF
scn.loam,2001-02-23,2001,0.08753815806139144,LMF
scn.loam,2001-02-24,2001,0.0873945380732922,LMF
scn.loam,2001-02-25,2001,0.08734875605489008,LMF
scn.loam,2001-02-26,2001,0.08738010349860709,LMF
scn.loam,2001-02-27,2001,0.08757035859634174,LMF
scn.loam,2001-02-28,2001,0.08784493701004727,LMF
scn.loam,2001-03-01,2001,0.08820876866738966,LMF
scn.loam,2001-03-02,2001,0.08833443157710698,LMF
scn.loam,2001-03-03,2001,0.08837165495553244,LMF
scn.loam,2001-03-04,2001,0.08848769510463729,LMF
scn.loam,2001-03-05,2001,0.08856119592691429,LMF
scn.loam,2001-03-06,2001,0.08869529280145005,LMF
scn.loam,2001-03-07,2001,0.08872983906382985,LMF
scn.loam,2001-03-08,2001,0.08884646872487768,LMF
scn.loam,2001-03-09,2001,0.08876328627897057,LMF
scn.loam,2001-03-10,2001,0.08880873659291753,LMF
scn.loam,2001-03-11,2001,0.0889402592769098,LMF
scn.loam,2001-03-12,2001,0.08921066370845675,LMF
scn.loam,2001-03-13,2001,0.08962906483455639,LMF
scn.loam,2001-03-14,2001,0.090209668532758,LMF
scn.loam,2001-03-15,2001,0.09073352564447888,LMF
scn.loam,2001-03-16,2001,0.09155723363018312,LMF
scn.loam,2001-03-17,2001,0.09284073603743799,LMF
scn.loam,2001-03-18,2001,0.0940308964340044,LMF
scn.loam,2001-03-19,2001,0.09527711749980353,LMF
scn.loam,2001-03-20,2001,0.09661855020635031,LMF
scn.loam,2001-03-21,2001,0.09803054931704791,LMF
scn.loam,2001-03-22,2001,0.09957955553906586,LMF
scn.loam,2001-03-23,2001,0.10122723032696977,LMF
scn.loam,2001-03-24,2001,0.10295497643198069,LMF
scn.loam,2001-03-25,2001,0.10477781939932528,LMF
scn.loam,2001-03-26,2001,0.10670977381992204,LMF
scn.loam,2001-03-27,2001,0.10868899948341379,LMF
scn.loam,2001-03-28,2001,0.11071686722016723,LMF
scn.loam,2001-03-29,2001,0.11285225242962776,LMF
scn.loam,2001-03-30,2001,0.11509009000541606,LMF
scn.loam,2001-03-31,2001,0.1174027354586444,LMF
scn.loam,2001-04-01,2001,0.11971357497437526,LMF
scn.loam,2001-04-02,2001,0.12211969319402652,LMF
scn.loam,2001-04-03,2001,0.12480243761734337,LMF
scn.loam,2001-04-04,2001,0.12756428729466088,LMF
scn.loam,2001-04-05,2001,0.1305115224244272,LMF
scn.loam,2001-04-06,2001,0.13362083779147,LMF
scn.loam,2001-04-07,2001,0.13697010103428148,LMF
scn.loam,2001-04-08,2001,0.14046712435361872,LMF
scn.loam,2001-04-09,2001,0.1440130412144177,LMF
scn.loam,2001-04-10,2001,0.14768344901312028,LMF
scn.loam,2001-04-11,2001,0.15144311040002778,LMF
scn.loam,2001-04-12,2001,0.15532704205616596,LMF
scn.loam,2001-04-13,2001,0.15925623038132045,LMF
scn.loam,2001-04-14,2001,0.16322435885759734,LMF
scn.loam,2001-04-15,2001,0.16710416334254433,LMF
scn.loam,2001-04-16,2001,0.17090252374668938,LMF
scn.loam,2001-04-17,2001,0.17471771940444875,LMF
scn.loam,2001-04-18,2001,0.17846694100397303,LMF
scn.loam,2001-04-19,2001,0.18206686786046167,LMF
scn.loam,2001-04-20,2001,0.1855600294535643,LMF
scn.loam,2001-04-21,2001,0.18901222863762204,LMF
scn.loam,2001-04-22,2001,0.19242394534248294,LMF
scn.loam,2001-04-23,2001,0.19599122703843985,LMF
scn.loam,2001-04-24,2001,0.1995081903762274,LMF
scn.loam,2001-04-25,2001,0.2031861103347124,LMF
scn.loam,2001-04-26,2001,0.2070043892889478,LMF
scn.loam,2001-04-27,2001,0.21088106723617053,LMF
scn.loam,2001-04-28,2001,0.21480312867628756,LMF
scn.loam,2001-04-29,2001,0.21848467141352,LMF
scn.loam,2001-04-30,2001,0.22215166392880673,LMF
scn.loam,2001-05-01,2001,0.22591890441369156,LMF
scn.loam,2001-05-02,2001,0.22960030372402168,LMF
scn.loam,2001-05-03,2001,0.23327367726107318,LMF
scn.loam,2001-05-04,2001,0.23679108986355663,LMF
scn.loam,2001-05-05,2001,0.24036388205411982,LMF
scn.loam,2001-05-06,2001,0.24385525043136125,LMF
scn.loam,2001-05-07,2001,0.24758340818716085,LMF
scn.loam,2001-05-08,2001,0.2513854748397381,LMF
scn.loam,2001-05-09,2001,0.2554101848501008,LMF
scn.loam,2001-05-10,2001,0.2596497789385766,LMF
scn.loam,2001-05-11,2001,0.264169318591027,LMF
scn.loam,2001-05-12,2001,0.26848636052571584,LMF
scn.loam,2001-05-13,2001,0.27329491985383814,LMF
scn.loam,2001-05-14,2001,0.27899914895023165,LMF
scn.loam,2001-05-15,2001,0.28457403991425556,LMF
scn.loam,2001-05-16,2001,0.2901555208550413,LMF
scn.loam,2001-05-17,2001,0.29570984159240143,LMF
scn.loam,2001-05-18,2001,0.301606851545259,LMF
scn.loam,2001-05-19,2001,0.3079890422831295,LMF
scn.loam,2001-05-20,2001,0.31436945800361515,LMF
scn.loam,2001-05-21,2001,0.32153387241497694,LMF
scn.loam,2001-05-22,2001,0.3281014963024015,LMF
scn.loam,2001-05-23,2001,0.33473044955489606,LMF
scn.loam,2001-05-24,2001,0.34108997317171147,LMF
scn.loam,2001-05-25,2001,0.3477470082635092,LMF
scn.loam,2001-05-26,2001,0.354355206396605,LMF
scn.loam,2001-05-27,2001,0.36097155983997187,LMF
scn.loam,2001-05-28,2001,0.3673078256996278,LMF
scn.loam,2001-05-29,2001,0.3731013365828832,LMF
scn.loam,2001-05-30,2001,0.37863196201555527,LMF
scn.loam,2001-05-31,2001,0.38399592791178827,LMF
scn.loam,2001-06-01,2001,0.3886378339854423,LMF
scn.loam,2001-06-02,2001,0.3926681397965832,LMF
scn.loam,2001-06-03,2001,0.396974661914638,LMF
scn.loam,2001-06-04,2001,0.4011573277614017,LMF
scn.loam,2001-06-05,2001,0.40468390458032427,LMF
scn.loam,2001-06-06,2001,0.4079717737816821,LMF
scn.loam,2001-06-07,2001,0.4105413443858422,LMF
scn.loam,2001-06-08,2001,0.4130343003211402,LMF
scn.loam,2001-06-09,2001,0.41476949901469146,LMF
scn.loam,2001-06-10,2001,0.4172237813472748,LMF
scn.loam,2001-06-11,2001,0.4179932177066803,LMF
scn.loam,2001-06-12,2001,0.4175563626659897,LMF
scn.loam,2001-06-13,2001,0.4167815991124604,LMF
scn.loam,2001-06-14,2001,0.4150735257109217,LMF
scn.loam,2001-06-15,2001,0.41271293030872697,LMF
scn.loam,2001-06-16,2001,0.41057288608632975,LMF
scn.loam,2001-06-17,2001,0.40774826542565806,LMF
scn.loam,2001-06-18,2001,0.40314730894773654,LMF
scn.loam,2001-06-19,2001,0.39855680698554075,LMF
