date,Pasture,BARE,NONVEG,GREEN,SD,LITT,Biomass_kg_ha,Biomass_SE,NDVI,CP,DRYVEG,Year
2023-09-20,13W,0.13459593,0.26559806,0.3761125,0.35828948,0.13100211,1307.2897,137.94818,0.32143733,7.412949,0.48929158,2023
2023-09-20,6W,0.12745206,0.22188623,0.39191225,0.3862015,0.09443419,1297.898,136.93204,0.3044089,6.779366,0.4806357,2023
2023-09-21,13W,0.13325644,0.26608384,0.37176758,0.36214855,0.13282739,1301.6788,137.93134,0.31861517,7.382589,0.49497595,2023
2023-09-21,6W,0.12640008,0.22177033,0.38789168,0.390338,0.095370255,1291.269,136.88808,0.30158377,6.743226,0.48570824,2023
2023-09-22,13W,0.13192724,0.26670322,0.3674423,0.36585447,0.13477598,1295.7683,137.91516,0.31579596,7.351467,0.50063044,2023
2023-09-22,6W,0.12544914,0.22172642,0.38411242,0.39416116,0.096277304,1284.8014,136.85246,0.29889897,6.7059283,0.49043846,2023
2023-09-23,13W,0.13061841,0.26746055,0.36313277,0.36940667,0.13684213,1289.5508,137.89966,0.31297547,7.320145,0.50624883,2023
2023-09-23,6W,0.12460641,0.22175863,0.38057286,0.3976685,0.097152226,1278.4929,136.82513,0.29635152,6.667734,0.49482077,2023
2023-09-24,13W,0.12929793,0.26823112,0.35890505,0.3728638,0.13893321,1283.2126,137.8848,0.31019363,7.288418,0.511797,2023
2023-09-24,6W,0.12384059,0.22179943,0.37721345,0.4009871,0.097958855,1272.3767,136.80615,0.2939196,6.628818,0.498946,2023
2023-09-25,13W,0.12798843,0.26899,0.35474712,0.37626287,0.1410016,1276.7498,137.87291,0.30744112,7.255525,0.5172645,2023
2023-09-25,6W,0.123163484,0.22184712,0.3740054,0.40414748,0.09868366,1266.4551,136.80821,0.29159334,6.5898256,0.50283116,2023
2023-09-26,13W,0.12668897,0.26972374,0.35066637,0.3796099,0.14303477,1270.1846,137.86398,0.3047215,7.2202735,0.5226447,2023
2023-09-26,6W,0.122572966,0.22189456,0.37093672,0.40716872,0.0993216,1260.7218,136.83131,0.28936487,6.5515823,0.5064903,2023
2023-09-27,13W,0.1253984,0.27041894,0.34666923,0.3829118,0.14502056,1263.5381,137.85802,0.30203775,7.1847715,0.5279324,2023
2023-09-27,6W,0.122066505,0.22193462,0.36799407,0.4100713,0.099868126,1255.1685,136.87549,0.28722546,6.5162907,0.50993943,2023
2023-09-28,13W,0.12411536,0.2710621,0.3427613,0.3861766,0.14694676,1256.8301,137.78842,0.29939255,7.1474257,0.5331234,2023
2023-09-28,6W,0.12164107,0.22196047,0.36516255,0.41287702,0.10031939,1249.7832,136.86496,0.28516543,6.4833,0.5131964,2023
2023-09-29,13W,0.12287127,0.2716564,0.33891842,0.3894252,0.14878513,1250.0781,137.72841,0.29678285,7.109027,0.5382104,2023
2023-09-29,6W,0.121307306,0.22199868,0.36244267,0.4155587,0.10069135,1244.5348,136.86143,0.28318906,6.4542,0.51624995,2023
2023-09-30,13W,0.121669814,0.2721909,0.33514,0.39266908,0.15052108,1243.299,137.67802,0.29420966,7.067916,0.5431902,2023
2023-09-30,6W,0.121063665,0.22204797,0.35981935,0.4181327,0.10098432,1239.403,136.86488,0.28128728,6.427306,0.519117,2023
2023-10-01,13W,0.12050131,0.2726622,0.33145374,0.39588404,0.15216088,1236.4943,137.63722,0.291684,7.0244036,0.5480449,2023
2023-10-01,6W,0.1208888,0.22207868,0.35726485,0.4206565,0.10118988,1234.376,136.8753,0.2794593,6.405498,0.52184635,2023
2023-10-02,13W,0.1193671,0.27306068,0.3278616,0.3990777,0.15369359,1229.6758,137.64232,0.2892077,6.9775786,0.5527713,2023
2023-10-02,6W,0.12077733,0.22208555,0.35475942,0.42315507,0.10130823,1229.4297,136.87053,0.2776959,6.387274,0.5244633,2023
2023-10-03,13W,0.11827101,0.2733632,0.3243607,0.40227613,0.1550922,1222.8538,137.64482,0.28677705,6.929162,0.55736834,2023
2023-10-03,6W,0.12073328,0.2220327,0.35227862,0.4256887,0.101299435,1224.5366,136.86105,0.27598146,6.372484,0.5269881,2023
2023-10-04,13W,0.11717898,0.27354935,0.32097936,0.40547127,0.15637039,1216.0547,137.67694,0.2844075,6.8770304,0.56184167,2023
2023-10-04,6W,0.120749295,0.22188523,0.34988362,0.42823115,0.101135924,1219.7223,136.86989,0.27432495,6.3572574,0.5293671,2023
2023-10-05,13W,0.11608602,0.27361,0.31772223,0.40866777,0.15752394,1209.2883,137.72829,0.28210267,6.8236494,0.56619173,2023
2023-10-05,6W,0.120817125,0.22163814,0.3475643,0.43079752,0.10082101,1214.962,136.92395,0.27271894,6.3414745,0.53161854,2023
2023-10-06,13W,0.11498686,0.27353576,0.3145932,0.41187105,0.1585489,1202.5626,137.68297,0.27986598,6.7685275,0.57041997,2023
2023-10-06,6W,0.1209281,0.22128622,0.3453094,0.43340436,0.10035811,1210.229,136.97118,0.27115524,6.3197136,0.5337625,2023
2023-10-07,13W,0.11391171,0.2733369,0.3116004,0.41506276,0.15942512,1196.2023,137.65912,0.277717,6.7125463,0.57448786,2023
2023-10-07,6W,0.12107873,0.2208507,0.3430572,0.43609214,0.09977197,1205.8201,137.02663,0.26962376,6.29218,0.53586406,2023
2023-10-08,13W,0.11286045,0.27300695,0.30874678,0.41824627,0.1601465,1190.2633,137.65678,0.27566105,6.6559987,0.5783928,2023
2023-10-08,6W,0.12126053,0.22033022,0.34078622,0.4388836,0.099069685,1201.7554,137.09029,0.2681148,6.255753,0.53795326,2023
2023-10-09,13W,0.11185641,0.27257907,0.3060227,0.4213982,0.16072269,1184.6555,137.67863,0.2736866,6.6011043,0.5821209,2023
2023-10-09,6W,0.121498756,0.2197447,0.33856377,0.44169152,0.09824593,1198.0449,137.15009,0.26665953,6.2136655,0.53993744,2023
2023-10-10,13W,0.11090308,0.2720534,0.30342776,0.42451882,0.16115034,1179.4121,137.67334,0.27179563,6.5461693,0.58566916,2023
2023-10-10,6W,0.12178974,0.21909608,0.33638036,0.44452354,0.09730633,1194.7053,137.2018,0.26525357,6.1680365,0.5418299,2023
2023-10-11,13W,0.11000401,0.27143022,0.3009608,0.427609,0.1614262,1174.5657,137.64903,0.26998997,6.4922523,0.5890352,2023
2023-10-11,6W,0.12212961,0.21838638,0.33422554,0.4473881,0.09625673,1191.7524,137.26018,0.26389202,6.121465,0.54364485,2023
2023-10-12,13W,0.109135486,0.27067697,0.29865614,0.43066686,0.1615415,1170.1636,137.63838,0.26827914,6.439066,0.5922084,2023
2023-10-12,6W,0.12249708,0.21762572,0.33211082,0.45026344,0.09512866,1189.2291,137.31721,0.26257712,6.074253,0.5453921,2023
2023-10-13,13W,0.10830583,0.26980034,0.29650414,0.43369552,0.16149446,1166.2345,137.64139,0.26666278,6.386729,0.59519005,2023
2023-10-13,6W,0.122891136,0.21681477,0.3300199,0.45316532,0.09392364,1187.1443,137.37291,0.26130155,6.0295186,0.54708904,2023
2023-10-14,13W,0.107495815,0.26883364,0.29450688,0.43665951,0.16133781,1162.681,137.71794,0.26512483,6.3343325,0.5979973,2023
2023-10-14,6W,0.12330481,0.21596475,0.32800773,0.45602754,0.09265993,1185.4235,137.4712,0.26007664,5.9868145,0.5486875,2023
2023-10-15,13W,0.10670974,0.2678276,0.29261425,0.43955812,0.16111788,1159.6011,137.86806,0.26366222,6.2823153,0.600676,2023
2023-10-15,6W,0.12370049,0.21512067,0.32603183,0.45884746,0.09142021,1184.1013,137.61208,0.25890914,5.9464374,0.5502677,2023
2023-10-16,13W,0.105951004,0.2667864,0.29082495,0.44238862,0.16083542,1156.9849,138.09172,0.262271,6.230945,0.6032241,2023
2023-10-16,6W,0.12408171,0.2142776,0.32409242,0.46162996,0.0901959,1183.1628,137.79555,0.25779164,5.9059763,0.5518259,2023
2023-10-17,13W,0.105235815,0.2656922,0.28912145,0.44518635,0.1604564,1154.7598,138.38893,0.26092848,6.1806817,0.6056427,2023
2023-10-17,6W,0.12450316,0.21335989,0.32217848,0.46446165,0.08885672,1182.5944,138.02162,0.25667986,5.862023,0.5533184,2023
2023-10-18,13W,0.104564734,0.2645541,0.28750378,0.4479421,0.15998937,1152.9259,138.75969,0.2596333,6.131056,0.60793144,2023
2023-10-18,6W,0.12495796,0.21237619,0.32029128,0.46733254,0.08741822,1182.379,138.29027,0.25557238,5.812471,0.5547508,2023
2023-10-19,13W,0.103938475,0.2633817,0.28597096,0.4506473,0.15944323,1151.4823,139.27061,0.25838357,6.081826,0.61009055,2023
2023-10-19,6W,0.12543905,0.21133514,0.31843147,0.47023344,0.08589605,1182.4983,138.67726,0.25446722,5.7586007,0.55612946,2023
2023-10-20,13W,0.103360504,0.26216388,0.2845442,0.45329192,0.15880336,1150.4302,139.84845,0.25717956,6.0328803,0.6120953,2023
2023-10-20,6W,0.12594932,0.21024118,0.316614,0.4731448,0.08429186,1182.8884,139.12093,0.2533694,5.701285,0.55743665,2023
2023-10-21,13W,0.10283359,0.26092127,0.2832448,0.45583394,0.15808769,1149.7825,140.49323,0.2560472,5.9856243,0.6139216,2023
2023-10-21,6W,0.12648802,0.20913804,0.31489637,0.47596553,0.08265005,1183.5609,139.62126,0.2523171,5.642868,0.55861557,2023
2023-10-22,13W,0.1023738,0.2595647,0.28210923,0.45832607,0.15719092,1149.5702,141.07599,0.25497884,5.9386854,0.61551696,2023
2023-10-22,6W,0.12709011,0.20795323,0.31329295,0.4787538,0.08086312,1184.5723,140.07755,0.25129506,5.5848937,0.5596169,2023
2023-10-23,13W,0.101993166,0.25828815,0.28102258,0.46068928,0.15629496,1149.7626,141.59679,0.25394365,5.891707,0.6169842,2023
2023-10-23,6W,0.12773424,0.20685479,0.31168875,0.48145646,0.07912055,1185.7848,140.48976,0.2502737,5.527994,0.560577,2023
2023-10-24,13W,0.10164714,0.2570235,0.28000757,0.46296895,0.15537636,1150.2323,142.05559,0.25290972,5.8447328,0.61834526,2023
2023-10-24,6W,0.12837262,0.20575091,0.310134,0.48411515,0.077378295,1187.1863,140.85797,0.24923028,5.4736867,0.5614934,2023
2023-10-25,13W,0.1013316,0.25578487,0.27905282,0.46516228,0.15445328,1150.9548,142.45242,0.2518663,5.7973766,0.61961555,2023
2023-10-25,6W,0.12899418,0.20465024,0.30862495,0.48672488,0.07565602,1188.7537,141.18211,0.24815574,5.42313,0.56238085,2023
2023-10-26,13W,0.101030886,0.25449756,0.2782042,0.46729827,0.15346667,1151.8969,142.78726,0.2508775,5.7500224,0.6207649,2023
2023-10-26,6W,0.12960461,0.20351079,0.3071974,0.48929182,0.073906206,1190.4883,141.4622,0.24711858,5.377184,0.56319803,2023
2023-10-27,13W,0.100738764,0.25316146,0.27745843,0.4693801,0.1524227,1153.0294,143.17598,0.24994333,5.702896,0.62180287,2023
2023-10-27,6W,0.13019502,0.20233314,0.3058533,0.4918136,0.07213809,1192.3682,141.75035,0.24612129,5.3350515,0.56395173,2023
2023-10-28,13W,0.10044851,0.25177637,0.27681172,0.4714119,0.15132786,1154.3229,143.50653,0.2490637,5.655936,0.6227398,2023
2023-10-28,6W,0.13075654,0.20111723,0.3045943,0.49428847,0.07036068,1194.3704,141.98433,0.2451662,5.2976403,0.5646491,2023
2023-10-29,13W,0.10017016,0.2504148,0.2762517,0.47333354,0.15024462,1155.7516,143.77888,0.24823073,5.610015,0.62357813,2023
2023-10-29,6W,0.13129838,0.19993427,0.30341476,0.49665096,0.06863588,1196.4672,142.16412,0.2442494,5.26448,0.5652869,2023
2023-10-30,13W,0.09989896,0.24908745,0.27577242,0.47514006,0.14918847,1157.2838,143.99034,0.24744257,5.5646133,0.6243286,2023
2023-10-30,6W,0.1318144,0.19879483,0.30231482,0.4988904,0.06698042,1198.6324,142.30185,0.243372,5.235562,0.56587076,2023
2023-10-31,13W,0.09964474,0.24777195,0.2753772,0.47685087,0.14812718,1158.977,144.16452,0.24670124,5.520316,0.62497807,2023
2023-10-31,6W,0.13230933,0.19766827,0.30128708,0.5010447,0.06535892,1200.912,142.43236,0.24252854,5.2114415,0.56640357,2023
2023-11-01,13W,0.099404775,0.24647392,0.27506065,0.47846544,0.14706916,1160.8109,144.29329,0.24600491,5.479151,0.62553453,2023
2023-11-01,6W,0.13277875,0.19655885,0.30032995,0.5031112,0.063780084,1203.2887,142.54095,0.24171872,5.1921334,0.5668913,2023
2023-11-02,13W,0.09917612,0.24519897,0.274817,0.47998405,0.14602284,1162.7639,144.37671,0.24535157,5.43953,0.6260069,2023
2023-11-02,6W,0.13321823,0.19547059,0.2994415,0.5050879,0.06225236,1205.7446,142.62761,0.2409421,5.1760197,0.5673403,2023
2023-11-03,13W,0.0989557,0.24395247,0.27463993,0.48140758,0.14499675,1164.8136,144.45978,0.24473876,5.4026246,0.62640435,2023
2023-11-03,6W,0.13362339,0.19440736,0.29861948,0.5069731,0.06078396,1208.2607,142.68909,0.24019797,5.1632347,0.5677571,2023
2023-11-04,13W,0.098740295,0.24273972,0.27452296,0.4827373,0.14399943,1166.9364,144.48262,0.24416396,5.3681364,0.6267367,2023
2023-11-04,6W,0.13398993,0.1933728,0.2978613,0.5087658,0.059382897,1210.817,142.68144,0.23948544,5.150397,0.56814873,2023
2023-11-05,13W,0.098526515,0.24156599,0.27445883,0.48397517,0.14303948,1169.1077,144.47069,0.24362415,5.3356924,0.6270147,2023
2023-11-05,6W,0.13431351,0.19237044,0.29716417,0.51046544,0.05805693,1213.3921,142.67378,0.23880342,5.140077,0.5685223,2023
2023-11-06,13W,0.0983108,0.2404363,0.2744401,0.4851236,0.14212552,1171.3016,144.42397,0.24311617,5.3057094,0.6272491,2023
2023-11-06,6W,0.13458996,0.19140357,0.29652482,0.5120716,0.056813635,1215.9646,142.6661,0.23815063,5.130471,0.5688852,2023
2023-11-07,13W,0.09813257,0.23940063,0.27443758,0.4861618,0.14126806,1173.4899,144.34247,0.2426324,5.2782116,0.62742984,2023
2023-11-07,6W,0.13487051,0.19054818,0.29591343,0.5135384,0.05567767,1218.5143,142.65843,0.23751846,5.1234026,0.569216,2023
2023-11-08,13W,0.09796751,0.2384404,0.2744682,0.48709133,0.14047289,1175.7024,144.1966,0.24218003,5.251812,0.62756425,2023
2023-11-08,6W,0.13512576,0.18976039,0.29534727,0.51489234,0.054634646,1221.0586,142.59985,0.23691267,5.1182585,0.569527,2023
2023-11-09,13W,0.09779858,0.23756588,0.27452528,0.48790884,0.13976729,1177.9291,143.98633,0.24175727,5.22979,0.6276761,2023
2023-11-09,6W,0.13534273,0.18903247,0.2948187,0.5161488,0.053689748,1223.5995,142.4904,0.23632908,5.1160355,0.5698385,2023
2023-11-10,13W,0.09762727,0.23678367,0.27460048,0.48861584,0.1391564,1180.1478,143.71167,0.2413608,5.210742,0.6277723,2023
2023-11-10,6W,0.13552342,0.18837202,0.29432356,0.5173044,0.0528486,1226.1147,142.33006,0.23576625,5.1176176,0.57015294,2023
2023-11-11,13W,0.09745484,0.23610044,0.27468517,0.48921436,0.1386456,1182.3357,143.37263,0.24098712,5.1952515,0.62786,2023
2023-11-11,6W,0.13566993,0.18778665,0.29385725,0.51835614,0.052116722,1228.5819,142.11885,0.23522246,5.124255,0.5704729,2023
2023-11-12,13W,0.09728234,0.23552316,0.2747703,0.48970658,0.1382408,1184.469,143.09808,0.24063252,5.184274,0.6279474,2023
2023-11-12,6W,0.13578415,0.18728398,0.2934148,0.5193012,0.051499825,1230.9778,141.95746,0.23469588,5.1351047,0.570801,2023
2023-11-13,13W,0.097110786,0.23505808,0.27484652,0.49009535,0.13794732,1186.5238,142.88805,0.24029304,5.177471,0.6280427,2023
2023-11-13,6W,0.1358685,0.18687081,0.29299116,0.5201381,0.051002312,1233.2784,141.84589,0.2341844,5.15026,0.5711403,2023
2023-11-14,13W,0.09694097,0.23471183,0.2749041,0.49038404,0.13777085,1188.4747,142.7425,0.23996451,5.1760345,0.628155,2023
2023-11-14,6W,0.13592526,0.18655416,0.2925807,0.52086514,0.05062889,1235.4595,141.78415,0.23368572,5.1702566,0.5714941,2023
2023-11-15,13W,0.096818075,0.23447484,0.274879,0.49064615,0.13765678,1190.0204,142.66145,0.23962365,5.179762,0.62830293,2023
2023-11-15,6W,0.13600197,0.1863089,0.29218444,0.52150667,0.050306913,1237.326,141.77222,0.23322043,5.193125,0.5718136,2023
2023-11-16,13W,0.09667892,0.2343164,0.27485722,0.4908264,0.13763748,1191.4006,142.64491,0.23929992,5.187553,0.62846386,2023
2023-11-16,6W,0.13605091,0.1861515,0.29179496,0.52205354,0.050100595,1239.0819,141.81012,0.23277034,5.2191167,0.5721541,2023
2023-11-17,13W,0.09651981,0.23423478,0.27483585,0.49092937,0.13771497,1192.5922,142.69289,0.2389912,5.1983967,0.62864435,2023
2023-11-17,6W,0.13607298,0.18608494,0.29140657,0.5225085,0.050011966,1240.714,141.89786,0.23233332,5.244428,0.5725205,2023
2023-11-18,13W,0.09636047,0.23420733,0.2748075,0.49098518,0.13784686,1193.7001,142.80534,0.238696,5.2125306,0.62883204,2023
2023-11-18,6W,0.13605101,0.18608616,0.2910223,0.5228915,0.050035145,1242.3229,142.03539,0.23191741,5.2682605,0.5729267,2023
2023-11-19,13W,0.09615855,0.2342796,0.2747947,0.4909257,0.13812105,1194.5781,142.98233,0.23842193,5.2272043,0.62904674,2023
2023-11-19,6W,0.13594383,0.18619762,0.29062122,0.5231811,0.05025381,1243.8851,142.22276,0.23151343,5.2883325,0.57343495,2023
2023-11-20,13W,0.09590701,0.23444806,0.2747116,0.4908404,0.13854103,1195.2831,143.22377,0.23816197,5.2426567,0.6293814,2023
2023-11-20,6W,0.13577624,0.18640013,0.29025736,0.52334255,0.050623912,1245.3466,142.45998,0.23114972,5.3050036,0.5739664,2023
2023-11-21,13W,0.09569191,0.23468612,0.27461955,0.49069434,0.13899422,1195.9536,143.50615,0.2379051,5.2569137,0.62968856,2023
2023-11-21,6W,0.13559899,0.18668324,0.28990698,0.5234098,0.051084258,1246.8068,142.71211,0.23080944,5.314903,0.57449406,2023
2023-11-22,13W,0.09551993,0.23498136,0.27451488,0.49050373,0.13946144,1196.5851,143.8294,0.23764846,5.2700076,0.6299652,2023
2023-11-22,6W,0.13541852,0.18704104,0.28956515,0.5233938,0.05162252,1248.2639,142.97922,0.2304906,5.3202033,0.5750164,2023
2023-11-23,13W,0.095375165,0.23533307,0.27441546,0.49025145,0.13995789,1197.2013,144.19356,0.23740216,5.2807536,0.6302093,2023
2023-11-23,6W,0.13522786,0.18746197,0.28924564,0.5232925,0.052234095,1249.712,143.26129,0.23019391,5.321052,0.57552654,2023
2023-11-24,13W,0.095265955,0.23570634,0.27432635,0.48996726,0.1404404,1197.8268,144.55354,0.2371681,5.289462,0.63040763,2023
2023-11-24,6W,0.13502926,0.18793961,0.28894696,0.5231134,0.05291037,1251.1758,143.5616,0.22991943,5.3203273,0.57602376,2023
2023-11-25,13W,0.09519381,0.23609488,0.2742462,0.48965895,0.14090107,1198.4585,144.90936,0.23694468,5.295246,0.63056004,2023
2023-11-25,6W,0.13482727,0.18846631,0.2886669,0.5228668,0.05363904,1252.6494,143.88013,0.229665,5.319396,0.5765058,2023
2023-11-26,13W,0.09516005,0.23649207,0.27417347,0.4893345,0.14133202,1199.0933,145.2356,0.23673016,5.2997518,0.63066655,2023
2023-11-26,6W,0.1346264,0.18903424,0.28840312,0.5225626,0.054407828,1254.1271,144.14781,0.22942844,5.3183894,0.5769705,2023
2023-11-27,13W,0.09516577,0.23689121,0.2741069,0.4890019,0.14172544,1199.7286,145.5322,0.23652282,5.3033333,0.63072735,2023
2023-11-27,6W,0.13443103,0.189635,0.28815326,0.52221173,0.055203952,1255.604,144.36461,0.22920741,5.3176904,0.5774157,2023
2023-11-28,13W,0.0952118,0.23728539,0.27404514,0.48866946,0.14207359,1200.363,145.77405,0.2363209,5.305812,0.630743,2023
2023-11-28,6W,0.13424554,0.19026014,0.28791496,0.52182484,0.05601461,1257.0758,144.52151,0.22899958,5.317299,0.5778395,2023
2023-11-29,13W,0.09529877,0.23766749,0.27398694,0.4883456,0.14236872,1200.9951,145.99075,0.23612247,5.3076425,0.6307143,2023
2023-11-29,6W,0.13407418,0.19090079,0.28768584,0.5214134,0.05682659,1258.539,144.66942,0.22880256,5.3171363,0.57824,2023
2023-11-30,13W,0.09542705,0.23803031,0.27393097,0.48803875,0.14260325,1201.624,146.1823,0.23592573,5.308727,0.630642,2023
2023-11-30,6W,0.13392113,0.19154775,0.2874635,0.52098876,0.057626598,1259.9897,144.80835,0.22861387,5.3169665,0.57861537,2023
2023-12-01,13W,0.09558251,0.23838447,0.27387047,0.48774505,0.14280194,1202.2706,146.34872,0.235734,5.3096967,0.630547,2023
2023-12-01,6W,0.13377553,0.19222988,0.28723493,0.5205352,0.058454383,1261.4518,144.93828,0.22843148,5.3171043,0.5789895,2023
2023-12-02,13W,0.095766634,0.2387246,0.27380666,0.48746872,0.14295797,1202.9314,146.49,0.23554637,5.3106637,0.6304267,2023
2023-12-02,6W,0.13364014,0.19294319,0.28700066,0.5200562,0.05930303,1262.9185,145.05919,0.22825497,5.3174257,0.5793592,2023
2023-12-03,13W,0.09598078,0.23904541,0.27374047,0.48721412,0.1430646,1203.6038,146.60614,0.23536196,5.311502,0.63027877,2023
2023-12-03,6W,0.13351758,0.19368333,0.28676087,0.5195558,0.060165755,1264.3833,145.1711,0.2280839,5.3179793,0.5797216,2023
2023-12-04,13W,0.09622536,0.23934096,0.2736732,0.48698583,0.1431156,1204.2854,146.69713,0.23517993,5.312124,0.63010144,2023
2023-12-04,6W,0.13341027,0.19444583,0.2865158,0.5190384,0.061035566,1265.8412,145.27402,0.22791766,5.318588,0.58007395,2023
2023-12-05,13W,0.096500784,0.2396056,0.27360603,0.48678836,0.14310482,1204.9751,146.76295,0.2349993,5.3129015,0.6298931,2023
2023-12-05,6W,0.13332051,0.19522634,0.28626555,0.5185081,0.061905835,1267.2876,145.36792,0.22775571,5.319349,0.58041394,2023
2023-12-06,13W,0.096797675,0.23982598,0.27355018,0.48662388,0.14302829,1205.6871,146.80367,0.23482011,5.313676,0.6296521,2023
2023-12-06,6W,0.13324763,0.19601868,0.28601795,0.51796335,0.06277102,1268.7351,145.45284,0.22760068,5.3202443,0.58073443,2023
2023-12-07,13W,0.09711755,0.23999745,0.2735051,0.4864975,0.1428799,1206.4186,146.81923,0.23464125,5.314625,0.62937737,2023
2023-12-07,6W,0.1331941,0.19681835,0.28577158,0.5174101,0.06362423,1270.1775,145.52875,0.22745126,5.321331,0.5810343,2023
2023-12-08,13W,0.09746153,0.24011537,0.27347013,0.48641452,0.14265382,1207.1678,146.5031,0.23446159,5.315501,0.6290683,2023
2023-12-08,6W,0.13316219,0.19762105,0.28552482,0.51685417,0.06445888,1271.6099,145.33144,0.22730601,5.3224797,0.581313,2023
2023-12-09,13W,0.09782765,0.24018049,0.27344635,0.48637313,0.14235282,1207.9458,146.45856,0.23428196,5.316665,0.628726,2023
2023-12-09,6W,0.13314657,0.19842495,0.2852813,0.5162937,0.0652784,1273.0496,145.38756,0.22716603,5.323991,0.5815721,2023
2023-12-10,13W,0.09824952,0.24022742,0.27339226,0.48638037,0.14197789,1208.7317,146.48366,0.23409122,5.3180614,0.62835824,2023
2023-12-10,6W,0.13317044,0.19921601,0.2850135,0.51577055,0.06604557,1274.4551,145.53143,0.22702044,5.3259854,0.58181614,2023
2023-12-11,13W,0.09873108,0.24024653,0.273312,0.48644146,0.14151546,1209.5638,146.57845,0.23388758,5.319539,0.62795687,2023
2023-12-11,6W,0.13323824,0.19998091,0.28472507,0.515294,0.066742696,1275.8556,145.763,0.22686766,5.327956,0.5820367,2023
2023-12-12,13W,0.099277966,0.24024042,0.2731962,0.48656338,0.14096247,1210.4308,146.74287,0.23366764,5.321238,0.62752587,2023
2023-12-12,6W,0.13335617,0.20071425,0.2844076,0.5148781,0.06735808,1277.2329,146.08232,0.22670387,5.3301063,0.58223623,2023
2023-12-13,13W,0.099894755,0.2401644,0.27308318,0.4867524,0.14026965,1211.2141,146.8599,0.23342761,5.323119,0.627022,2023
2023-12-13,6W,0.13357167,0.20136055,0.2840952,0.51454425,0.067788884,1278.521,146.36023,0.22651115,5.332401,0.58233315,2023
2023-12-14,13W,0.10058647,0.2400136,0.27297118,0.48701522,0.13942714,1211.8872,146.92944,0.23316395,5.3248496,0.6264424,2023
2023-12-14,6W,0.13389716,0.20190628,0.28378603,0.5143077,0.06800912,1279.6963,146.59676,0.22628328,5.3347735,0.5823168,2023
2023-12-15,13W,0.10134175,0.23980725,0.27287528,0.4873175,0.13846551,1212.4974,146.95157,0.23289491,5.326378,0.62578297,2023
2023-12-15,6W,0.1342847,0.20242003,0.28348944,0.5140906,0.06813531,1280.7329,146.79185,0.22605726,5.3372297,0.58222586,2023
2023-12-16,13W,0.10216261,0.23954402,0.27279657,0.4876594,0.1373814,1213.0306,146.92622,0.23262034,5.327773,0.6250408,2023
2023-12-16,6W,0.1347372,0.20290072,0.28320554,0.5138937,0.06816352,1281.6075,146.94557,0.22583354,5.339955,0.58205724,2023
2023-12-17,13W,0.10305073,0.23922248,0.2727365,0.48804104,0.13617176,1213.4736,146.85347,0.23234026,5.329514,0.62421274,2023
2023-12-17,6W,0.13525718,0.20334734,0.28293476,0.5137179,0.06809016,1282.298,147.05788,0.22561266,5.3425727,0.58180803,2023
2023-12-18,13W,0.1040032,0.23886596,0.27267015,0.48846388,0.13486278,1213.8108,146.73323,0.23205158,5.3312798,0.6233266,2023
2023-12-18,6W,0.13583496,0.20376389,0.28266028,0.51357585,0.067928925,1282.8362,147.12878,0.22538665,5.3452306,0.58150476,2023
2023-12-19,13W,0.10502023,0.23847696,0.27259526,0.4889278,0.13345672,1214.0299,146.5907,0.2317539,5.33296,0.62238455,2023
2023-12-19,6W,0.13647062,0.20415017,0.28238004,0.51346976,0.06767957,1283.2098,147.16728,0.22515483,5.347906,0.58114934,2023
2023-12-20,13W,0.10610177,0.23805805,0.27250952,0.48943242,0.13195628,1214.1198,146.39873,0.23144692,5.3344793,0.6213886,2023
2023-12-20,6W,0.13716397,0.20450622,0.28209215,0.51340157,0.06734227,1283.4081,147.14381,0.22491658,5.350554,0.58074385,2023
2023-12-21,13W,0.10724732,0.2376119,0.27241096,0.48997715,0.1303646,1214.0698,146.15726,0.23113036,5.335807,0.6203417,2023
2023-12-21,6W,0.13791448,0.20483212,0.2817949,0.51337296,0.06691764,1283.421,147.05836,0.22467127,5.3534284,0.58029056,2023
2023-12-22,13W,0.10845607,0.23714127,0.2722976,0.49056116,0.12868519,1213.8708,145.86635,0.23080394,5.3371882,0.61924636,2023
2023-12-22,6W,0.1387213,0.205128,0.2814866,0.51338536,0.06640671,1283.2396,146.91098,0.22441843,5.356218,0.57979214,2023
2023-12-23,13W,0.10972684,0.23664893,0.2721676,0.49118352,0.1269221,1213.514,145.52597,0.23046753,5.338258,0.6181056,2023
2023-12-23,6W,0.1395833,0.20539404,0.28116566,0.51344025,0.065810755,1282.8562,146.7016,0.22415754,5.3584385,0.57925105,2023
2023-12-24,13W,0.11105813,0.2361378,0.27201927,0.4918429,0.12507969,1212.9911,145.13612,0.23012103,5.3386793,0.6169227,2023
2023-12-24,6W,0.14049904,0.20563056,0.2808307,0.5135388,0.06513152,1282.2642,146.43027,0.22388813,5.360491,0.57867026,2023
2023-12-25,13W,0.1124481,0.2356109,0.27185103,0.49253803,0.123162806,1212.2954,144.90494,0.22976436,5.3389587,0.61570084,2023
2023-12-25,6W,0.14146678,0.20583789,0.28048036,0.51368177,0.06437114,1281.4579,146.31206,0.2236098,5.3626823,0.57805294,2023
2023-12-26,13W,0.1138953,0.23506294,0.2716649,0.49327222,0.121167615,1211.424,144.83241,0.2293978,5.3389893,0.61443985,2023
