Year,PastureID,ID,on_date,on_wt_raw,on_wt,off_date,off_wt_raw,off_wt,on_ct,Past_Year,period_days,adg
2024,15E,1001_white,2024-06-13,946.0,863.698,2024-07-11,762.0,695.706,30,15E_2024,28,-5.999714285714284
